episode,rmse_mean,rmse_se
1,0.48304589153964794,0.0
2,0.4474842553310934,0.00229909362656936
3,0.4068003474909482,0.00014271625700952405
4,0.3714022068317817,0.0032243365445704312
5,0.34501644818853905,0.007967449165116876
6,0.3027288420767215,0.005529252564987658
7,0.2835693643274293,0.009193602095831494
8,0.2865567387231587,0.016551594125555073
9,0.2765536597418395,0.011522021026969743
10,0.25661247314665137,0.008393457475446077
11,0.2506620501919265,0.009993330683495583
12,0.24745967203293362,0.012059287438260147
13,0.24842646394234,0.011651559152586978
14,0.24486521259109412,0.012074748452598687
15,0.2415377025860772,0.012887776774546845
16,0.2402443850662448,0.013211445681793612
17,0.23910261564339458,0.012492370837358102
18,0.2372578368341279,0.012370433657369605
19,0.2364730650050201,0.012177494360049345
20,0.2352191852874757,0.011982966699551931
21,0.23444925837774072,0.011537674495957247
22,0.2342987783341029,0.011618699347855121
23,0.2339332660995968,0.01133823565464888
24,0.2316541827086432,0.012299904175024684
25,0.23135564765013986,0.012357260417612004
26,0.22858682453526374,0.013900710914868658
27,0.22697708821523924,0.01464392586596123
28,0.22679175749505082,0.015083560297652638
29,0.2270017758541838,0.015347443744857348
30,0.22582718929229598,0.01482300603813633
31,0.22563995366527193,0.014681830707380444
32,0.22483093676855673,0.014891668313100754
33,0.22473811554597925,0.01484613313379535
34,0.2242833364156207,0.014809762038464406
35,0.22428906096508147,0.01464871591765442
36,0.22399026240363643,0.01466718441093886
37,0.22377036883899212,0.014935230051567949
38,0.22319718770353672,0.015178999777611979
39,0.2226973225052546,0.014992327230243773
40,0.22247303707460458,0.014939935409849331
41,0.2222397142234874,0.01498843318966488
42,0.2217032808995795,0.015318159018510955
43,0.22122264769071745,0.015442499956391319
44,0.22103848638455265,0.01554265405497324
45,0.22057577988049556,0.01563624785153218
46,0.22023006856295568,0.01569723940491617
47,0.2199543743468476,0.015635515184391737
48,0.21989298289319384,0.015622980872904015
49,0.2196000303917062,0.015644557509095297
50,0.21940381680500648,0.01563451255527243
51,0.21929064700880999,0.015614639928815451
52,0.21912440612221093,0.015618527571686832
53,0.21886832593668099,0.015650802481919416
54,0.2185367431774909,0.01569754090937502
55,0.21837489147212885,0.015681455633553984
56,0.21814939797950883,0.015669094178539067
57,0.21798349113288853,0.015693485626394627
58,0.21782317543878987,0.015659000950627545
59,0.217647730456605,0.015689359192171973
60,0.217519052751942,0.015678329536823483
61,0.21738696559860965,0.015724799902544426
62,0.21721599692921822,0.015715382965025684
63,0.21712666408248954,0.015710957070936123
64,0.21693689585241702,0.01572198690885329
65,0.2165212603544291,0.015925435032338987
66,0.21621194500036064,0.01599331527450935
67,0.21604719740800085,0.01598703644677774
68,0.21595730907339025,0.015970819773999473
69,0.2157910124069838,0.015969152471326575
70,0.2156198456932313,0.01595681245309928
71,0.21549672935737213,0.01596373006161103
72,0.21532611423998768,0.016016326879602437
73,0.21517900218582228,0.01603172363096396
74,0.21517892864731075,0.016007975400056527
75,0.21508202997086104,0.01599317635370496
76,0.21484869203389123,0.016028800961999504
77,0.2147421189741312,0.016055075577588902
78,0.2145810139586239,0.016052566825884223
79,0.21449529118413585,0.016074465307137156
80,0.2144256794388347,0.016092004779263477
81,0.21432393590593563,0.01609619857183464
82,0.2141457857997413,0.01611584155115648
83,0.2140146360486305,0.016116619528852887
84,0.21384212023886437,0.016161880935421133
85,0.21373800151556574,0.01614311103672666
86,0.21363031457924228,0.016114523942371627
87,0.21348857434957874,0.016133201073113952
88,0.21338828225037684,0.016112392398183253
89,0.21327813241501686,0.016101289779495785
90,0.21318095059352488,0.01611845003296694
91,0.21302475154323025,0.016148837311489632
92,0.2129295326908737,0.016158944401756248
93,0.21283889202173073,0.01618979532174902
94,0.2127151716624625,0.016173808889299594
95,0.21259902028467498,0.016149637875485814
96,0.21248454893653973,0.016169174000652976
97,0.2123396971046827,0.016163739543411874
98,0.21226133858429236,0.016160129318151712
99,0.21214087811668017,0.016163378373379084
100,0.21201576402491978,0.01617353258109277
101,0.21193124154552773,0.016170192622303924
102,0.2118322397678792,0.01619729087041721
103,0.2117486244585085,0.0161835598849276
104,0.21167126480196713,0.016174037533947
105,0.211541386713146,0.016168148905843754
106,0.2114509235106552,0.016188137721980172
107,0.21126868214530994,0.016213568243492963
108,0.21117961309245986,0.016229033932428038
109,0.21108749207905825,0.01626701290207201
110,0.21099115965031845,0.016275467134490008
111,0.21091259628201012,0.01627173377132476
112,0.21081652419577845,0.016266131643888165
113,0.210682115032705,0.016326524012270947
114,0.2105716389778703,0.01633199410452755
115,0.2104996642857134,0.016338417102788518
116,0.21042496093321242,0.016320505548384448
117,0.21035112017745589,0.016308468357533048
