episode,rmse_mean,rmse_se
1,0.48304589153964794,3.332000937312528e-09
2,0.44737556862528544,0.0022548347306481724
3,0.4177605159385866,0.004889787127692172
4,0.37597220117444646,0.004989196152182588
5,0.3380783137742975,0.0040355039949416475
6,0.3037708445856363,0.005018568285670567
7,0.2857773691544423,0.01040031170044964
8,0.2688332758949092,0.010804409867466062
9,0.25490528510707683,0.008194953479356957
10,0.24478632069912604,0.008469355810960841
11,0.2393654406409944,0.009587492161456893
12,0.23393025541490772,0.009715860364413593
13,0.22854543913462771,0.012030228877607444
14,0.22583507358476984,0.013334497338569541
15,0.22391730285098443,0.010421290110833044
16,0.2185528304621806,0.013614474380289242
17,0.2185692681504839,0.013749283895279522
18,0.21687365240361398,0.013705003556230489
19,0.21560747336573707,0.014485900106611093
20,0.21438899631686176,0.014663674840079305
21,0.21558652097057074,0.01458236135297722
22,0.21384517711186485,0.015696194150895154
23,0.2117639076276328,0.0158328455670894
24,0.2113491978345826,0.01575331901412646
25,0.21125854707817907,0.01559574802124156
26,0.2106801268932285,0.015429146825238608
27,0.2095333663663789,0.016125230728635878
28,0.20951345384247336,0.016100827593907574
29,0.2090138440898798,0.016013623280411178
30,0.2081303659276556,0.015935152074455238
31,0.20759929864742563,0.015832621359381672
32,0.20832684498526874,0.016231170933022773
33,0.20781327005428113,0.016260545682908856
34,0.20739625669182682,0.016364594275743185
35,0.20606485203164498,0.015903146246285686
36,0.2059637396022455,0.015859085649681408
37,0.20561273185216825,0.015971318564453166
38,0.20520612996035692,0.015977545367418015
39,0.20514429614887786,0.016272131972138622
40,0.20464741323600188,0.01622297735544012
41,0.2043035325501436,0.01634382349618539
42,0.20412839755049075,0.016332116169769702
43,0.20361234524198818,0.01632822170884788
44,0.203509360864276,0.01627799225860494
45,0.20322558311985633,0.01627588956572976
46,0.20296251255928607,0.0163176645536889
47,0.20270685226057644,0.01625917601486327
48,0.20256953019728718,0.01624658932156857
49,0.20235149184367981,0.016235239335480486
50,0.2021371507864147,0.016171378147218234
51,0.20200875087642137,0.01612115080000923
52,0.20185754981984055,0.016076195650947256
53,0.20168452817044163,0.016055613245407746
54,0.2015735071352367,0.01602052740985079
55,0.2013970649904889,0.016007090909752462
56,0.2011272500302297,0.016039416171401175
57,0.20101359345053452,0.016076207454672847
58,0.2007512850489574,0.016059410793390905
59,0.20061067004988495,0.016050134342298787
60,0.200524845313318,0.016028533098319267
61,0.20038313456289963,0.01599257503483361
62,0.20020745654192149,0.016006337709585684
63,0.20004214377771126,0.015963935640646444
64,0.19979254567928004,0.016010686232198326
65,0.19966271330888752,0.016001964502005025
66,0.19951539913567415,0.015963834010439402
67,0.19931954191322906,0.015946160829791958
68,0.1992443372296702,0.015939602030914674
69,0.19894730354933116,0.01608464811540382
70,0.1988999290558288,0.016079587568847403
71,0.19870022238124943,0.01615670516240074
72,0.19857734753253703,0.016175179656390776
73,0.19844067940162577,0.016181872847654172
74,0.19833727172061624,0.016170265891695283
75,0.19826009843816358,0.01614581607297489
76,0.19807980501755057,0.01611685913380749
77,0.19798506361063278,0.01611669936038026
78,0.19782483838749967,0.016088253719061058
79,0.19768137812013467,0.01610723306246573
80,0.19754518309680166,0.016074705737680405
81,0.197398889272783,0.016064081479227697
82,0.1972830635390361,0.01606477725340544
83,0.1971136218077465,0.01606481744513023
84,0.1969542747416936,0.016044616959129888
85,0.19680281768497915,0.016082288901910994
86,0.19667145799374952,0.016074744388882505
87,0.19656338058656692,0.016070745940587303
88,0.19644191625443813,0.016085914638057575
89,0.19636610602504517,0.01607372888037298
90,0.1962532297944673,0.016081638395056823
91,0.19617573836271246,0.016069911931525373
92,0.19608519334980098,0.016043518815771055
93,0.1960063394793679,0.016060449734934507
94,0.19589059426343905,0.01605397361849543
95,0.19578291826057953,0.01604124744424015
96,0.19564648538913681,0.01610625634708071
97,0.19538157088999036,0.016222687920609668
98,0.19528108223842103,0.016221567471890862
99,0.19513205387706342,0.016210517862057905
100,0.19505675276469603,0.016192323799663236
