episode,rmse_mean,rmse_se
1,0.61059745066652,0.09903927140844326
2,0.6138662533011977,0.11790820506129979
3,0.4939926481156041,0.1165790186908862
4,0.49355805281166293,0.08197914427128795
5,0.5539395681811621,0.06980864717816379
6,0.4594130356176902,0.09841174979991135
7,0.4560401956139903,0.08467601803683472
8,0.4743446145336329,0.08897211362513495
9,0.4477862050614438,0.0920425079371148
10,0.4586195519008321,0.09706373552329144
11,0.4480550069238561,0.09335364795015526
12,0.45259240990492416,0.08960851688680257
13,0.440571635115406,0.09194348995958157
14,0.4415619425556848,0.08817047991768961
15,0.43507347051838396,0.08578143215770934
16,0.4262654314970846,0.08610168659224075
17,0.4223043249854606,0.08732674539835923
18,0.41907514450413474,0.0866181069220053
19,0.41917049065163736,0.0862195692146819
20,0.42387267774796306,0.08465761456887795
21,0.41968100798687064,0.0848569141258973
22,0.41823318439868656,0.08570361766586387
23,0.4122793197896155,0.08534708317789445
24,0.40861920752204145,0.08437236417093914
25,0.4067352434037896,0.08471483595627538
26,0.4000440048520604,0.08506901682229422
27,0.39892782531347576,0.08518938470495115
28,0.39643600827449105,0.08503830232695585
29,0.3980946468925657,0.0842559067667572
30,0.39181645884024663,0.08401914629083972
31,0.3878579263093255,0.08222674144231863
32,0.38479248007760686,0.08140827195880905
33,0.3834026019507583,0.08097207430591684
34,0.38160159043043407,0.08144388040004769
35,0.38134814887296153,0.08182901113556709
36,0.3795725288560571,0.082199608682781
37,0.37652613908668775,0.08291076500608772
38,0.373001928520772,0.08309892892953959
39,0.3682215149163147,0.08372755947090227
40,0.3679657142875924,0.0836339299758891
41,0.3675933118862489,0.08381650499469395
42,0.3672995480503375,0.08401615605601048
43,0.36631968108966656,0.08350383979130174
44,0.3669566416170197,0.08329510914134244
45,0.36617116350905954,0.08350168470328158
46,0.36419028337142095,0.08284655272975955
47,0.3633359657137685,0.08233267433814631
48,0.36191355389316043,0.0820675303978634
49,0.3608980705089661,0.0820481528436002
50,0.36088160113274786,0.08206246497161611
51,0.36120565329706195,0.0824787815652288
52,0.36015754470859007,0.08209444531964341
53,0.35978997538867785,0.08216293071729644
54,0.3576596116869983,0.08295910618287546
