,,,n,n,n,n,mean,mean,mean,mean,std,std,std,std,min,min,min,min,max,max,max,max,SE,SE,SE,SE
,,,PMC(K),PFV1(K),PFV2(K),Pr(K),PMC(K),PFV1(K),PFV2(K),Pr(K),PMC(K),PFV1(K),PFV2(K),Pr(K),PMC(K),PFV1(K),PFV2(K),Pr(K),PMC(K),PFV1(K),PFV2(K),Pr(K),PMC(K),PFV1(K),PFV2(K),Pr(K)
K,nparticles,nmeantimes,,,,,,,,,,,,,,,,,,,,,,,,
20.0,100.0,20.0,10,10,10,10,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,0.0
20.0,100.0,40.0,10,10,10,10,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,0.0
20.0,100.0,80.0,10,10,10,10,0.0,4.7514407439447856e-07,0.0,4.768373855769089e-07,0.0,1.502537491819042e-06,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,4.751440743944786e-06,0.0,4.768373855769089e-07,0.0,4.7514407439447856e-07,0.0,0.0
20.0,200.0,20.0,10,10,10,10,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,4.768373855769089e-07,0.0,0.0,0.0,0.0
20.0,200.0,40.0,10,10,10,10,0.0,7.676332939368591e-09,0.0,4.768373855769089e-07,0.0,2.427469616617997e-08,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,7.676332939368592e-08,0.0,4.768373855769089e-07,0.0,7.676332939368591e-09,0.0,0.0
20.0,200.0,80.0,10,10,10,10,0.0,7.687879316912739e-08,0.0,4.768373855769089e-07,0.0,2.4311209017943696e-07,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,7.687879316912739e-07,0.0,4.768373855769089e-07,0.0,7.687879316912739e-08,0.0,0.0
20.0,400.0,20.0,10,10,10,10,0.0,4.466364658935696e-07,0.0,4.768373855769089e-07,0.0,1.4123885183117914e-06,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,4.466364658935696e-06,0.0,4.768373855769089e-07,0.0,4.466364658935696e-07,0.0,0.0
20.0,400.0,40.0,10,10,10,10,0.0,3.49511060590905e-08,0.0,4.768373855769089e-07,0.0,1.0972820756334422e-07,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,3.472364324635294e-07,0.0,4.768373855769089e-07,0.0,3.469910594678824e-08,0.0,0.0
20.0,400.0,80.0,10,10,10,10,0.0,2.701481143788263e-07,0.0,4.768373855769089e-07,0.0,6.585429287955156e-07,0.0,0.0,0.0,0.0,0.0,4.768373855769089e-07,0.0,2.0980516963406576e-06,0.0,4.768373855769089e-07,0.0,2.0824955919919143e-07,0.0,0.0
40.0,100.0,20.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,100.0,40.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,100.0,80.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,200.0,20.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,200.0,40.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,200.0,80.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,400.0,20.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,400.0,40.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
40.0,400.0,80.0,10,10,10,10,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,4.547473508866709e-13,0.0,0.0,0.0,0.0
80.0,100.0,20.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,100.0,40.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,100.0,80.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,200.0,20.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,200.0,40.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,200.0,80.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,400.0,20.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,400.0,40.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
80.0,400.0,80.0,10,10,10,10,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0
