,E(T),E(T) (wrong),K,PFV1(K),PFV2(K),PMC(K),Pr(K),buffer_size_activation,buffer_size_activation_value,integral,nmeantimes,nparticles,rep,seed
1,4.239782060583235,4.239782060583235,5.0,0.054416870959144645,0.1591464174958167,0.06287386875723476,0.05714392571663656,1.0,1.0,0.2307156732856543,50.0,40.0,1.0,1313.0
2,4.308155654055909,4.308155654055909,5.0,0.08705983226265394,0.19785934701385924,0.05544541271393194,0.05714392571663656,1.0,1.0,0.3750673086035117,50.0,40.0,2.0,1314.0
3,4.170529883621642,4.170529883621642,5.0,0.04218143523038428,0.2140164297924158,0.06614557694828914,0.05714392571663656,1.0,1.0,0.17591893616236837,50.0,40.0,3.0,1315.0
4,4.066624049080365,4.066624049080365,5.0,0.10291089500922337,0.18705676764999032,0.05636444929668457,0.05714392571663656,1.0,1.0,0.4184999205568922,50.0,40.0,4.0,1316.0
5,8.61246955416399,8.61246955416399,5.0,0.04227939751616827,0.10585669514938008,0.06447102578992234,0.05714392571663656,0.6,3.0,0.36413002387639587,50.0,40.0,1.0,1313.0
6,7.717632564399618,7.717632564399618,5.0,0.061956937817042694,0.19533749914656837,0.05546061905215807,0.05714392571663656,0.6,3.0,0.47816088088729086,50.0,40.0,2.0,1314.0
7,8.625863123197934,8.625863123197934,5.0,0.047755158373021314,0.18849069767428916,0.06618385527803829,0.05714392571663656,0.6,3.0,0.41192945955232163,50.0,40.0,3.0,1315.0
8,8.86856094970476,8.86856094970476,5.0,0.07461762486044034,0.17719821901474986,0.0562662904788389,0.05714392571663656,0.6,3.0,0.6617509539970202,50.0,40.0,4.0,1316.0
9,4.809291471152872,4.809291471152872,20.0,0.00017094941410518354,0.0,0.0002692987931751546,0.00023951057653476344,1.0,1.0,0.0008221455592546397,50.0,160.0,1.0,1313.0
10,4.878389188161146,4.878389188161146,20.0,0.0005016525722350736,0.0,0.0012541162765125143,0.00023951057653476344,1.0,1.0,0.002447256484604811,50.0,160.0,2.0,1314.0
11,4.960027662154668,4.960027662154668,20.0,0.0006015764124568785,0.0,0.0003291699797759989,0.00023951057653476344,1.0,1.0,0.0029838356466858834,50.0,160.0,3.0,1315.0
12,4.488726668917264,4.488726668917264,20.0,0.0,0.0,0.0005524636094914328,0.00023951057653476344,1.0,1.0,0.0,50.0,160.0,4.0,1316.0
13,134.20422687494155,134.20422687494155,20.0,0.0006798962236107567,0.0038004236576349424,0.0002793934198299356,0.00023951057653476344,0.6,12.0,0.09124494704487399,50.0,160.0,1.0,1313.0
14,206.82297791201074,206.82297791201074,20.0,0.00033235654821971936,0.002319449776527256,0.0013322907388896744,0.00023951057653476344,0.6,12.0,0.06873897103135915,50.0,160.0,2.0,1314.0
15,219.41576056914727,219.41576056914727,20.0,0.0001772869452835218,0.0018784345715326394,0.00034288538171688246,0.00023951057653476344,0.6,12.0,0.03889954993836473,50.0,160.0,3.0,1315.0
16,369.0615754463893,369.0615754463893,20.0,0.00014151789971038553,0.0015206760123330637,0.0006107419640109693,0.00023951057653476344,0.6,12.0,0.05222881902097901,50.0,160.0,4.0,1316.0
