,,,n,n,n,mean,mean,mean,std,std,std,min,min,min,max,max,max,SE,SE,SE
,,,PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,
10.0,0.1,40.0,2,2,2,0.0,0.0,0.00864520134824504,0.0,0.0,0.0,0.0,0.0,0.00864520134824504,0.0,0.0,0.00864520134824504,0.0,0.0,0.0
10.0,0.25,40.0,2,2,2,0.0,0.0028366442028430897,0.00864520134824504,0.0,0.004011620703287714,0.0,0.0,0.0,0.00864520134824504,0.0,0.005673288405686179,0.00864520134824504,0.0,0.0028366442028430893,0.0
10.0,0.5,40.0,2,2,2,0.0009167029728766212,0.01038444172668202,0.00864520134824504,0.0012964137769098532,0.009957723141023875,0.0,0.0,0.0033432681684858294,0.00864520134824504,0.0018334059457532424,0.01742561528487821,0.00864520134824504,0.0009167029728766212,0.007041173558196189,0.0
