,rhos,K,nparticles,nmeantimes,multiplier,buffer_size_activation,buffer_size_activation_value,rep,seed,integral,E(T),PMC(K),PFV(K),Pr(K),maxtime(MC),maxtime(FV),ratio_maxtime_mc_fv
0,0.7,40.0,5.0,300.0,9.0,0.75,30.0,1.0,1314.0,0.0,6.509689906235858,0.0,0.0,1.9100425795336106e-07,19285.714285714286,428.57142857142856,9.000000000000002
0,0.7,40.0,5.0,300.0,9.0,0.75,30.0,2.0,1315.0,0.0,19285.105811551675,0.0,0.0,1.9100425795336106e-07,19285.714285714286,428.57142857142856,9.000000000000002
