,rhos,K,nparticles,nmeantimes,multiplier,buffer_size_activation,buffer_size_activation_value,rep,seed,integral,E(T),n(ET),PMC(K),time(MC),n(MC),n(RT),PFV(K),time(FV),n(FV),n(PT),Pr(K),ratio_mc_fv_time,ratio_mc_fv_events
1,[0.7],20,10,5,1,0.1,2,1,1313,0.0,8.852857211256017,8,0.0,213.78381306420235,281,34,0.0,216.66569102996482,290,31,0.00023951057653476344,0.9866989648796592,0.9689655172413794
2,[0.7],20,10,5,1,0.1,2,2,1314,0.0,6.871466653394703,10,0.0,148.85460132545333,210,30,0.0,152.3726597747908,210,35,0.00023951057653476344,0.9769114849439708,1.0
3,[0.7],20,10,5,1,0.25,5,1,1313,0.0,11.614195059945922,6,0.0,214.03770455533902,274,18,0.0,216.66569102996482,314,31,0.00023951057653476344,0.9878707770384266,0.8726114649681529
4,[0.7],20,10,5,1,0.25,5,2,1314,0.0,35.71428605850534,2,0.0,163.90725623474438,202,6,0.0,152.3726597747908,202,35,0.00023951057653476344,1.075699908874741,1.0
