,E(T),E(T) (wrong),K,PFV1(K),PFV2(K),PMC(K),Pr(K),buffer_size_activation,buffer_size_activation_value,integral,nmeantimes,nparticles,rep,seed
30,11.748580266875106,4.0177287947742455,5.0,0.03775552138845818,0.1320277450925606,0.05794542253987486,0.05714392571663656,0.6,3.0,0.4435737735500208,50.0,200.0,6.0,1318.0
31,12.377093333595171,4.372844054961513,5.0,0.037798262049584724,0.11885970263454716,0.0606696184753996,0.05714392571663656,0.6,3.0,0.46783261723539843,50.0,200.0,7.0,1319.0
32,10.798896332117451,4.1499721325643435,5.0,0.04585095937566534,0.12488964070124556,0.057240228404128374,0.05714392571663656,0.6,3.0,0.4951397570259387,50.0,200.0,8.0,1320.0
33,12.448437497909138,4.224683878842658,5.0,0.03408798675226579,0.10504356559361208,0.05504625621747038,0.05714392571663656,0.6,3.0,0.42434217251513545,50.0,200.0,9.0,1321.0
34,11.400985727000519,4.156728117883209,5.0,0.03744145719602901,0.0968536649657697,0.05295130170557375,0.05714392571663656,0.6,3.0,0.4268695190900276,50.0,200.0,10.0,1322.0
35,12.134668605415058,4.0952068615299675,5.0,0.03477237365854764,0.08554384354212562,0.057061727354203264,0.05714392571663656,0.6,3.0,0.42195123097013965,50.0,200.0,11.0,1323.0
36,12.810937637508925,4.118772964657635,5.0,0.03388479707016142,0.07308350917856585,0.05479633611421794,0.05714392571663656,0.6,3.0,0.43409602212548304,50.0,200.0,12.0,1324.0
37,4.867069340346625,4.681959527417062,10.0,0.006612848235546234,0.052493920928612464,0.00843681821189643,0.00864520134824504,1.0,1.0,0.032185190899592354,50.0,400.0,1.0,1313.0
38,4.865692259635469,4.686050618226082,10.0,0.0047601720234769634,0.029627925393984567,0.007781066471199971,0.00864520134824504,1.0,1.0,0.023161532169165167,50.0,400.0,2.0,1314.0
39,4.586059603466581,4.892177745067061,10.0,0.007600038083427951,0.05539954908286138,0.009793300397824937,0.00864520134824504,1.0,1.0,0.03485422763921651,50.0,400.0,3.0,1315.0
40,5.1095635238519534,4.573022755190226,10.0,0.004779999525921444,0.03747768120154411,0.009438491181418613,0.00864520134824504,1.0,1.0,0.02442371122167784,50.0,400.0,4.0,1316.0
41,4.1280658441065095,4.54811214919249,10.0,0.006204740642787092,0.040625851661783216,0.009377676736518747,0.00864520134824504,1.0,1.0,0.025613577919028862,50.0,400.0,5.0,1317.0
42,4.581097972680589,4.66453495214768,10.0,0.005186955973401849,0.04318182535033879,0.008544617093151024,0.00864520134824504,1.0,1.0,0.02376195349413468,50.0,400.0,6.0,1318.0
43,4.689608543292614,4.871976564271647,10.0,0.0058849508105874035,0.047914543432787074,0.01107256674621861,0.00864520134824504,1.0,1.0,0.02759811559818748,50.0,400.0,7.0,1319.0
44,4.516172322717065,4.591527952961987,10.0,0.007177453874643923,0.05029279505670746,0.008323224966666244,0.00864520134824504,1.0,1.0,0.03241461853624524,50.0,400.0,8.0,1320.0
45,4.470536043496284,4.731713301333775,10.0,0.004835758079600245,0.03225648818984453,0.007706713906273863,0.00864520134824504,1.0,1.0,0.021618430792481266,50.0,400.0,9.0,1321.0
46,4.318014842277617,4.746435297974137,10.0,0.0038770484905028403,0.03899077458299023,0.011903172547797169,0.00864520134824504,1.0,1.0,0.016741152926221296,50.0,400.0,10.0,1322.0
47,4.836174423964783,4.594935719318759,10.0,0.005241163872744765,0.03973810666981988,0.008289501237049118,0.00864520134824504,1.0,1.0,0.025347182673176448,50.0,400.0,11.0,1323.0
48,4.457339471646789,4.607790621469171,10.0,0.007424918068945396,0.06279433602096368,0.008211324727817266,0.00864520134824504,1.0,1.0,0.03309538038245377,50.0,400.0,12.0,1324.0
49,8.291217583234372,4.681959527417062,10.0,0.004318751895867616,0.04524664673048332,0.00843681821189643,0.00864520134824504,0.2,2.0,0.03580771165664436,50.0,400.0,1.0,1313.0
50,6.847049713259103,4.686050618226082,10.0,0.00560068431113789,0.03917633172284011,0.007781066471199971,0.00864520134824504,0.2,2.0,0.03834816390663144,50.0,400.0,2.0,1314.0
51,7.541626869137363,4.892177745067061,10.0,0.004871362636654633,0.03781947112948374,0.009793300397824937,0.00864520134824504,0.2,2.0,0.03673799934990641,50.0,400.0,3.0,1315.0
52,8.136295162544233,4.573022755190226,10.0,0.004021222393612567,0.03467773219643411,0.009438491181418613,0.00864520134824504,0.2,2.0,0.03271785230866447,50.0,400.0,4.0,1316.0
53,7.294001152435466,4.54811214919249,10.0,0.004533220254656513,0.0309727312159732,0.009377676736518747,0.00864520134824504,0.2,2.0,0.033065313761708404,50.0,400.0,5.0,1317.0
54,6.644498828962988,4.66453495214768,10.0,0.00546479948826955,0.041103015898495306,0.008544617093151024,0.00864520134824504,0.2,2.0,0.03631085380032456,50.0,400.0,6.0,1318.0
55,7.652925701097614,4.871976564271647,10.0,0.004645445806340518,0.037833449081831796,0.01107256674621861,0.00864520134824504,0.2,2.0,0.03555125160439948,50.0,400.0,7.0,1319.0
56,7.357533186222863,4.591527952961987,10.0,0.0047014728892397235,0.04630252616725072,0.008323224966666244,0.00864520134824504,0.2,2.0,0.034591242806708354,50.0,400.0,8.0,1320.0
57,7.2802764779562485,4.731713301333775,10.0,0.0037663356139405256,0.030072110294022042,0.007706713906273863,0.00864520134824504,0.2,2.0,0.027419964578260115,50.0,400.0,9.0,1321.0
58,7.386026193070455,4.746435297974137,10.0,0.00431637269916999,0.03858590528926,0.011903172547797169,0.00864520134824504,0.2,2.0,0.03188084181512377,50.0,400.0,10.0,1322.0
59,7.214036694851041,4.594935719318759,10.0,0.004939667909017914,0.03796821894636173,0.008289501237049118,0.00864520134824504,0.2,2.0,0.035634945556033346,50.0,400.0,11.0,1323.0
60,7.772665394981107,4.607790621469171,10.0,0.003559617483190756,0.02776249030089215,0.008211324727817266,0.00864520134824504,0.2,2.0,0.02766771563096653,50.0,400.0,12.0,1324.0
61,23.025400320451055,4.681959527417062,10.0,0.0031767921294190505,0.026028910703874645,0.00843681821189643,0.00864520134824504,0.4,4.0,0.0731469105147318,50.0,400.0,1.0,1313.0
62,21.270979215928275,4.686050618226082,10.0,0.004670090788826008,0.029783441268052286,0.007781066471199971,0.00864520134824504,0.4,4.0,0.09933740410561609,50.0,400.0,2.0,1314.0
63,20.613906665320183,4.892177745067061,10.0,0.0038677822736504757,0.02090423654471504,0.009793300397824937,0.00864520134824504,0.4,4.0,0.07973010279081079,50.0,400.0,3.0,1315.0
64,23.284808517420483,4.573022755190226,10.0,0.0033527280337021276,0.026314916421152714,0.009438491181418613,0.00864520134824504,0.4,4.0,0.07806763027574173,50.0,400.0,4.0,1316.0
65,22.821924228562935,4.54811214919249,10.0,0.004097110374532062,0.02360586372357515,0.009377676736518747,0.00864520134824504,0.4,4.0,0.09350394252362983,50.0,400.0,5.0,1317.0
66,20.62650734596792,4.66453495214768,10.0,0.0037167836372388355,0.02245085383830159,0.008544617093151024,0.00864520134824504,0.4,4.0,0.0766642649968802,50.0,400.0,6.0,1318.0
67,20.782767993856506,4.871976564271647,10.0,0.003539977723320287,0.024500093264208312,0.01107256674621861,0.00864520134824504,0.4,4.0,0.07357053572718589,50.0,400.0,7.0,1319.0
68,22.779802726078266,4.591527952961987,10.0,0.003508404962548392,0.022558321111343663,0.008323224966666244,0.00864520134824504,0.4,4.0,0.07992077293004637,50.0,400.0,8.0,1320.0
69,21.82697425259682,4.731713301333775,10.0,0.0038194940526020496,0.026098871504652017,0.007706713906273863,0.00864520134824504,0.4,4.0,0.08336799834409162,50.0,400.0,9.0,1321.0
70,21.76462898658721,4.746435297974137,10.0,0.00475646031502435,0.027525224753399555,0.011903172547797169,0.00864520134824504,0.4,4.0,0.1035225940459307,50.0,400.0,10.0,1322.0
71,22.666401018240354,4.594935719318759,10.0,0.004084470979585108,0.03321724120018118,0.008289501237049118,0.00864520134824504,0.4,4.0,0.09258025717064107,50.0,400.0,11.0,1323.0
72,22.46119527900159,4.607790621469171,10.0,0.003767473846458093,0.025810958844135184,0.008211324727817266,0.00864520134824504,0.4,4.0,0.08462196577382648,50.0,400.0,12.0,1324.0
73,51.95037379201576,4.681959527417062,10.0,0.003909853477286458,0.015262227488970222,0.00843681821189643,0.00864520134824504,0.6,6.0,0.20311834961704409,50.0,400.0,1.0,1313.0
74,58.96566118403592,4.686050618226082,10.0,0.003697868611643531,0.013675534685152676,0.007781066471199971,0.00864520134824504,0.6,6.0,0.21804726765725377,50.0,400.0,2.0,1314.0
75,54.75779172412948,4.892177745067061,10.0,0.004072634170064122,0.016699606939615357,0.009793300397824937,0.00864520134824504,0.6,6.0,0.22300845365294414,50.0,400.0,3.0,1315.0
76,63.914696979388516,4.573022755190226,10.0,0.003077628406419934,0.01855427702661824,0.009438491181418613,0.00864520134824504,0.6,6.0,0.19670568701148844,50.0,400.0,4.0,1316.0
77,60.7756523567939,4.54811214919249,10.0,0.003092527296839838,0.012655806306938303,0.009377676736518747,0.00864520134824504,0.6,6.0,0.18795036389663358,50.0,400.0,5.0,1317.0
78,57.48939995578846,4.66453495214768,10.0,0.0035991986345888334,0.01497669550965436,0.008544617093151024,0.00864520134824504,0.6,6.0,0.20691576982420515,50.0,400.0,6.0,1318.0
79,60.423306769848466,4.871976564271647,10.0,0.0033371830942229503,0.013084663427663167,0.01107256674621861,0.00864520134824504,0.6,6.0,0.20164363784938544,50.0,400.0,7.0,1319.0
80,59.957333759655185,4.591527952961987,10.0,0.0033501060046946013,0.014664627258803199,0.008323224966666244,0.00864520134824504,0.6,6.0,0.20086342385369918,50.0,400.0,8.0,1320.0
81,59.96917784541117,4.731713301333775,10.0,0.0031380357304107384,0.014665167854333649,0.007706713906273863,0.00864520134824504,0.6,6.0,0.1881854228022563,50.0,400.0,9.0,1321.0
82,62.06749472199371,4.746435297974137,10.0,0.0031865519677230694,0.013242716434263795,0.011903172547797169,0.00864520134824504,0.6,6.0,0.1977812974380103,50.0,400.0,10.0,1322.0
83,57.20865525075431,4.594935719318759,10.0,0.0035995914649753296,0.018748781379747347,0.008289501237049118,0.00864520134824504,0.6,6.0,0.2059277871633313,50.0,400.0,11.0,1323.0
84,58.929958559536196,4.607790621469171,10.0,0.0032341016265154746,0.014407319336790413,0.008211324727817266,0.00864520134824504,0.6,6.0,0.19058547482788551,50.0,400.0,12.0,1324.0
85,5.00036279013344,4.818507902416385,20.0,0.0001091080015184757,0.0,0.0001372819377764341,0.00023951057653476344,1.0,1.0,0.0005455795908988089,50.0,800.0,1.0,1313.0
86,4.7777288650976315,4.687593439642644,20.0,5.898435206252757e-05,0.0,0.00031433200263196605,0.00023951057653476344,1.0,1.0,0.000281811241438219,50.0,800.0,2.0,1314.0
87,4.7508045758765896,4.957680076582995,20.0,3.943225085676117e-05,0.0,0.0003050458090113972,0.00023951057653476344,1.0,1.0,0.00018733491780741453,50.0,800.0,3.0,1315.0
88,5.292314827303893,4.6941319382705675,20.0,2.1727683365027133e-05,0.0,0.0005424624867085103,0.00023951057653476344,1.0,1.0,0.00011498974083569724,50.0,800.0,4.0,1316.0
89,4.7396453957754066,4.7512964999037255,20.0,0.00021018321370038762,0.0,4.568185183745193e-05,0.00023951057653476344,1.0,1.0,0.0009961939010843205,50.0,800.0,5.0,1317.0
90,4.828856463558946,4.780829505912507,20.0,0.00011120094363203679,0.0,0.00019108525385098065,0.00023951057653476344,1.0,1.0,0.0005369733954114148,50.0,800.0,6.0,1318.0
91,5.011068988162483,4.826113554592663,20.0,4.023181798733787e-05,0.0,0.0003245010856943569,0.00023951057653476344,1.0,1.0,0.0002016044154537464,50.0,800.0,7.0,1319.0
92,4.337528316505263,4.696345345796834,20.0,7.771116088202282e-05,0.0,0.00019872458919413272,0.00023951057653476344,1.0,1.0,0.00033707436083427005,50.0,800.0,8.0,1320.0
93,4.697448404999351,4.673022104232621,20.0,0.00011080007354671998,0.0,0.00015972512831439857,0.00023951057653476344,1.0,1.0,0.0005204776287558505,50.0,800.0,9.0,1321.0
94,4.379012358528108,4.8233545712628265,20.0,0.0001045711272737798,0.0,0.0006080970105267796,0.00023951057653476344,1.0,1.0,0.0004579182586770974,50.0,800.0,10.0,1322.0
95,4.679800552156247,4.782397359911732,20.0,6.459740761120907e-05,0.0,0.00011254896684037635,0.00023951057653476344,1.0,1.0,0.0003023029838067984,50.0,800.0,11.0,1323.0
96,4.782224828035293,4.808453623858355,20.0,5.818948351862755e-05,0.0,3.083480479921447e-05,0.00023951057653476344,1.0,1.0,0.00027827519281333114,50.0,800.0,12.0,1324.0
97,22.94474598415067,4.818507902416385,20.0,6.695406259126306e-05,0.0,0.0001372819377764341,0.00023951057653476344,0.2,4.0,0.0015362439587634559,50.0,800.0,1.0,1313.0
98,20.79968287550081,4.687593439642644,20.0,8.909072701749578e-05,0.0,0.00031433200263196605,0.00023951057653476344,0.2,4.0,0.0018530588691117245,50.0,800.0,2.0,1314.0
99,21.750328468059124,4.957680076582995,20.0,8.649661914809577e-05,0.0,0.0003050458090113972,0.00023951057653476344,0.2,4.0,0.0018813298778476953,50.0,800.0,3.0,1315.0
100,21.99078467699087,4.6941319382705675,20.0,3.407974190088487e-05,0.0,0.0005424624867085103,0.00023951057653476344,0.2,4.0,0.0007494402659897828,50.0,800.0,4.0,1316.0
101,22.622819107434985,4.7512964999037255,20.0,3.981428948412275e-05,0.0,4.568185183745193e-05,0.00023951057653476344,0.2,4.0,0.0009007114688903599,50.0,800.0,5.0,1317.0
102,22.130843113774514,4.780829505912507,20.0,4.264125741524575e-05,0.0,0.00019108525385098065,0.00023951057653476344,0.2,4.0,0.0009436869780308779,50.0,800.0,6.0,1318.0
103,22.454188971015334,4.826113554592663,20.0,4.96271247278279e-05,0.0,0.0003245010856943569,0.00023951057653476344,0.2,4.0,0.0011143368367267955,50.0,800.0,7.0,1319.0
104,22.60077164096042,4.696345345796834,20.0,3.752574471148804e-05,0.0,0.00019872458919413272,0.00023951057653476344,0.2,4.0,0.0008481107868813193,50.0,800.0,8.0,1320.0
105,22.393747233928917,4.673022104232621,20.0,2.5980871016603663e-05,0.0,0.00015972512831439857,0.00023951057653476344,0.2,4.0,0.0005818090584631322,50.0,800.0,9.0,1321.0
106,21.510691681764005,4.8233545712628265,20.0,4.722075979582374e-05,0.0,0.0006080970105267796,0.00023951057653476344,0.2,4.0,0.0010157512049466019,50.0,800.0,10.0,1322.0
107,22.718638973698297,4.782397359911732,20.0,4.129284390795289e-05,0.0,0.00011254896684037635,0.00023951057653476344,0.2,4.0,0.0009381172129420588,50.0,800.0,11.0,1323.0
108,22.21144521819541,4.808453623858355,20.0,4.869153840013196e-05,0.0,3.083480479921447e-05,0.00023951057653476344,0.2,4.0,0.0010815094377641893,50.0,800.0,12.0,1324.0
109,145.67037213443615,4.818507902416385,20.0,7.189197347158476e-05,0.00010526332130211424,0.0001372819377764341,0.00023951057653476344,0.4,8.0,0.010472530529084765,50.0,800.0,1.0,1313.0
110,155.76823912170255,4.687593439642644,20.0,4.601300839179289e-05,0.0,0.00031433200263196605,0.00023951057653476344,0.4,8.0,0.007167365293881701,50.0,800.0,2.0,1314.0
111,149.20961172893175,4.957680076582995,20.0,6.290410068496592e-05,4.7382490946252274e-05,0.0003050458090113972,0.00023951057653476344,0.4,8.0,0.009385896439361394,50.0,800.0,3.0,1315.0
112,150.91171341012884,4.6941319382705675,20.0,4.212586794253714e-05,7.50018709624617e-06,0.0005424624867085103,0.00023951057653476344,0.4,8.0,0.0063572869100970986,50.0,800.0,4.0,1316.0
113,147.75183612071157,4.7512964999037255,20.0,6.856940382383115e-05,7.384219599986293e-05,4.568185183745193e-05,0.00023951057653476344,0.4,8.0,0.010131255316673592,50.0,800.0,5.0,1317.0
114,144.11989335735035,4.780829505912507,20.0,5.7746281912200865e-05,0.0001905418034114488,0.00019108525385098065,0.00023951057653476344,0.4,8.0,0.008322387990969878,50.0,800.0,6.0,1318.0
115,139.16763845694007,4.826113554592663,20.0,5.284646328826036e-05,0.0,0.0003245010856943569,0.00023951057653476344,0.4,8.0,0.007354517496628574,50.0,800.0,7.0,1319.0
116,145.9415166117832,4.696345345796834,20.0,5.5525613309553054e-05,1.371182926796794e-05,0.00019872458919413272,0.00023951057653476344,0.4,8.0,0.008103492217195587,50.0,800.0,8.0,1320.0
117,148.03207888796538,4.673022104232621,20.0,5.331644022943435e-05,9.683897135935096e-06,0.00015972512831439857,0.00023951057653476344,0.4,8.0,0.007892543486069117,50.0,800.0,9.0,1321.0
118,145.45023628547196,4.8233545712628265,20.0,5.086630001818712e-05,1.0628177897145355e-06,0.0006080970105267796,0.00023951057653476344,0.4,8.0,0.0073985153566130234,50.0,800.0,10.0,1322.0
119,146.48889354717255,4.782397359911732,20.0,3.81736791980322e-05,0.0,0.00011254896684037635,0.00023951057653476344,0.4,8.0,0.005592020028344455,50.0,800.0,11.0,1323.0
120,147.2406719222831,4.808453623858355,20.0,4.519028119138559e-05,1.5677328267204715e-05,3.083480479921447e-05,0.00023951057653476344,0.4,8.0,0.0066538473669765265,50.0,800.0,12.0,1324.0
121,740.867703446152,4.818507902416385,20.0,5.7127446607592654e-05,0.0005012393743012028,0.0001372819377764341,0.00023951057653476344,0.6,12.0,0.042323880171909835,50.0,800.0,1.0,1313.0
122,740.6080291314397,4.687593439642644,20.0,4.359931418070488e-05,0.00037899703576087766,0.00031433200263196605,0.00023951057653476344,0.6,12.0,0.03229000214685427,50.0,800.0,2.0,1314.0
123,732.4913066057459,4.957680076582995,20.0,5.746127331632672e-05,0.0004250385247588442,0.0003050458090113972,0.00023951057653476344,0.6,12.0,0.04208988317070604,50.0,800.0,3.0,1315.0
124,738.6576254629009,4.6941319382705675,20.0,4.455365599036212e-05,0.0004336711694885629,0.0005424624867085103,0.00023951057653476344,0.6,12.0,0.03290989773953183,50.0,800.0,4.0,1316.0
125,739.5829702934728,4.7512964999037255,20.0,5.9429792336844074e-05,0.000423728446074709,4.568185183745193e-05,0.00023951057653476344,0.6,12.0,0.04395326234040741,50.0,800.0,5.0,1317.0
126,723.5443287954342,4.780829505912507,20.0,5.6644568346980625e-05,0.00045772428600954006,0.00019108525385098065,0.00023951057653476344,0.6,12.0,0.040984856184523195,50.0,800.0,6.0,1318.0
127,729.9194410915476,4.826113554592663,20.0,5.1402574892103e-05,0.00036832164021786474,0.0003245010856943569,0.00023951057653476344,0.6,12.0,0.03751973873591024,50.0,800.0,7.0,1319.0
128,734.0375915822293,4.696345345796834,20.0,5.436078494576007e-05,0.00041263801397119535,0.00019872458919413272,0.00023951057653476344,0.6,12.0,0.03990285965810523,50.0,800.0,8.0,1320.0
129,792.0757000924635,4.673022104232621,20.0,4.7402020298320626e-05,0.0004135871965292244,0.00015972512831439857,0.00023951057653476344,0.6,12.0,0.03754598841358948,50.0,800.0,9.0,1321.0
130,733.1404239345719,4.8233545712628265,20.0,4.294968427854424e-05,0.00030311312876281626,0.0006080970105267796,0.00023951057653476344,0.6,12.0,0.03148814973982794,50.0,800.0,10.0,1322.0
131,696.7863052594099,4.782397359911732,20.0,3.935645372257024e-05,0.0003811876561895238,0.00011254896684037635,0.00023951057653476344,0.6,12.0,0.027423037977462664,50.0,800.0,11.0,1323.0
132,743.2368867793921,4.808453623858355,20.0,6.0424325398229184e-05,0.000448469717762575,3.083480479921447e-05,0.00023951057653476344,0.6,12.0,0.04490958749472481,50.0,800.0,12.0,1324.0
