,K,nparticles,nmeantimes,rep,seed,integral,E(T),PMC(K),PFV1(K),PFV2(K),Pr(K)
0,5.0,200.0,40.0,7.0,2149.0,0.3539662061423767,4.407503633608057,0.1081987737929785,0.0803099068241979,0.2560431736361337,0.11987461589147824
0,5.0,200.0,40.0,8.0,2200.0,0.39789446939702977,4.661198460932423,0.11494950522446269,0.08536312554205969,0.25204896767462065,0.11987461589147824
0,5.0,200.0,40.0,9.0,1949.0,0.4236565520332861,4.610232384268883,0.11638051726708257,0.09189483668521667,0.24293970719646016,0.11987461589147824
0,5.0,200.0,40.0,10.0,1744.0,0.3941151293604387,4.303660848141079,0.10803103409217288,0.09157671649025796,0.31851436290240365,0.11987461589147824
0,5.0,400.0,20.0,1.0,1717.0,0.3598104166262987,4.026026306509215,0.10140389895280233,0.08937110421870889,0.15488855329355306,0.11987461589147824
0,5.0,400.0,20.0,2.0,1742.0,0.34995835020796545,4.009101489702088,0.09835980723299666,0.0872909680902018,0.15929935188717137,0.11987461589147824
0,5.0,400.0,20.0,3.0,1897.0,0.38665815481359433,3.9980173697786463,0.09845886182885227,0.09671247497231408,0.14860603232377223,0.11987461589147824
0,5.0,400.0,20.0,4.0,1978.0,0.42713771890533325,3.9596881117023144,0.10158081132548052,0.10787155625792506,0.1601172227489616,0.11987461589147824
0,5.0,400.0,20.0,5.0,1757.0,0.35992480070138627,4.148491317490063,0.10705612704713666,0.08676040834024198,0.15339176838161755,0.11987461589147824
0,5.0,400.0,20.0,6.0,1852.0,0.38422079764668654,4.083514958254178,0.10176592962613612,0.09409070410530641,0.15742816803920318,0.11987461589147824
0,5.0,400.0,20.0,7.0,2131.0,0.3903650634251263,4.0883134836313415,0.10433052056288915,0.09548315338049722,0.15712742177279795,0.11987461589147824
0,5.0,400.0,20.0,8.0,2375.0,0.3437718445408545,4.231584500598287,0.10727439487817574,0.0812395083903559,0.14336986270629737,0.11987461589147824
0,5.0,400.0,20.0,9.0,2021.0,0.3601003249469807,4.2334427714964304,0.10420596593561568,0.08506086993109228,0.14917349310458522,0.11987461589147824
0,5.0,400.0,20.0,10.0,2113.0,0.35570361325624505,4.096470064299728,0.1019639865084802,0.08683173748934764,0.1502537713812979,0.11987461589147824
0,5.0,400.0,40.0,1.0,1717.0,0.4715828377108758,4.47543164888724,0.10790210368688193,0.10537147580572008,0.27915467899890817,0.11987461589147824
0,5.0,400.0,40.0,2.0,1744.0,0.3981569094265928,4.461598020439669,0.11318333024057896,0.0892408745930357,0.27861444721564077,0.11987461589147824
0,5.0,400.0,40.0,3.0,1851.0,0.43413103814216575,4.459112141795076,0.1163888545688349,0.09735817901350209,0.23214298678172188,0.11987461589147824
0,5.0,400.0,40.0,4.0,1870.0,0.4366808959954141,4.407044588279008,0.11240021977349526,0.09908701562875316,0.28833615918551037,0.11987461589147824
0,5.0,400.0,40.0,5.0,1877.0,0.49673619993765544,4.406270408011085,0.11218916084252246,0.1127339345843447,0.27292156969008335,0.11987461589147824
0,5.0,400.0,40.0,6.0,2027.0,0.47872135964486157,4.3824866212447855,0.10531220211853702,0.1092350989331457,0.28619936648567423,0.11987461589147824
0,5.0,400.0,40.0,7.0,2305.0,0.41107763607765496,4.495970355477434,0.1113783594477905,0.09143246142111229,0.21587332314788413,0.11987461589147824
0,5.0,400.0,40.0,8.0,2109.0,0.4633744489286508,4.409516117689413,0.11022343346211937,0.10508510153070018,0.30869027833835916,0.11987461589147824
0,5.0,400.0,40.0,9.0,2477.0,0.44952520762543274,4.445668841244269,0.11692624595359015,0.10111531553025395,0.2775920057466255,0.11987461589147824
0,5.0,400.0,40.0,10.0,2275.0,0.4468415311500689,4.433292689988811,0.11087470703855819,0.10079224684603369,0.2596096363713653,0.11987461589147824
0,5.0,800.0,20.0,1.0,1717.0,0.32339512334840015,4.028942314641151,0.10172473455519469,0.08026799544217456,0.14272766548699806,0.11987461589147824
0,5.0,800.0,20.0,2.0,1743.0,0.3544662741316962,3.9260666769629244,0.0996873314617848,0.09028534237882571,0.1415230971046029,0.11987461589147824
0,5.0,800.0,20.0,3.0,1833.0,0.36913172455437154,4.102557467669126,0.10593400103856603,0.08997600337432794,0.14569603282146323,0.11987461589147824
0,5.0,800.0,20.0,4.0,1822.0,0.36414330728502753,4.198169013568576,0.10445333230927871,0.08673860106825339,0.13403585719803435,0.11987461589147824
0,5.0,800.0,20.0,5.0,1817.0,0.36790891482789495,4.0421552347417675,0.10603756283929384,0.09101800734068016,0.1474518591337911,0.11987461589147824
0,5.0,800.0,20.0,6.0,1917.0,0.3674450087124809,3.9555472957274214,0.09788773208638885,0.09289359505557578,0.15183165091851067,0.11987461589147824
0,5.0,800.0,20.0,7.0,2185.0,0.3741655968893879,4.002257504966879,0.10299441036635741,0.09348863645705983,0.1449377858241533,0.11987461589147824
0,5.0,800.0,20.0,8.0,2403.0,0.35534886786605896,3.984316327969173,0.09813590303057412,0.08918691153400016,0.14609379836693548,0.11987461589147824
0,5.0,800.0,20.0,9.0,2429.0,0.34115448982031865,4.045544140016539,0.10195296104497338,0.08432845570656014,0.14011369574378651,0.11987461589147824
0,5.0,800.0,20.0,10.0,1924.0,0.3770940599653825,3.9973036318364046,0.10305306125289479,0.09433710688425773,0.1453919241331586,0.11987461589147824
0,5.0,800.0,40.0,1.0,1717.0,0.433627114720616,4.412026866385834,0.10970972142618485,0.0982829723962735,0.26936146365935376,0.11987461589147824
0,5.0,800.0,40.0,2.0,1746.0,0.48791667019354135,4.4626226152316315,0.10858512221182343,0.10933406480041695,0.2667837634746546,0.11987461589147824
0,5.0,800.0,40.0,3.0,1827.0,0.4699784142756501,4.490806833901423,0.11615091269428567,0.10465344684339335,0.2656209009535874,0.11987461589147824
0,5.0,800.0,40.0,4.0,1900.0,0.47767789202977706,4.3879128030806145,0.11228540770869393,0.10886221159509245,0.2670360958589992,0.11987461589147824
0,5.0,800.0,40.0,5.0,1961.0,0.4330760883041941,4.3781628536162005,0.10909882733105548,0.09891730910523104,0.2661389627867874,0.11987461589147824
0,5.0,800.0,40.0,6.0,2032.0,0.4257699210795866,4.445022894000285,0.11069075972380577,0.09578576561535238,0.2548877494478474,0.11987461589147824
0,5.0,800.0,40.0,7.0,1981.0,0.43085231645756417,4.469847080260042,0.11287422033339196,0.096390840384745,0.23873434413664515,0.11987461589147824
0,5.0,800.0,40.0,8.0,2200.0,0.4512058090077349,4.397435819995879,0.10852703179636135,0.10260657061918364,0.2728373277540662,0.11987461589147824
0,5.0,800.0,40.0,9.0,2509.0,0.4246094711065751,4.448788860513657,0.11070161825350136,0.09544383525936757,0.2508305035774398,0.11987461589147824
0,5.0,800.0,40.0,10.0,1951.0,0.43805396034739313,4.359829955263872,0.10852165376724465,0.1004750104573472,0.24498698189292376,0.11987461589147824
0,10.0,100.0,20.0,1.0,1717.0,0.06000137450941484,4.345522323619086,0.014836784552575947,0.013807632326105239,0.019723084815150123,0.023539955766603123
0,10.0,100.0,20.0,2.0,1771.0,0.08036622627107293,5.058223883382985,0.014872061205715405,0.015888230359887366,0.03429616047896472,0.023539955766603123
0,10.0,100.0,20.0,3.0,1809.0,0.04115311671957768,4.407052670828583,0.008658690660366992,0.009338013360262463,0.01971153073519081,0.023539955766603123
0,10.0,100.0,20.0,4.0,1771.0,0.08036622627107293,5.058223883382985,0.014872061205715405,0.015888230359887366,0.03429616047896472,0.023539955766603123
0,10.0,100.0,20.0,5.0,1901.0,0.05761262339581391,4.675715930025612,0.012666913404046642,0.012321668864835919,0.022639702359487663,0.023539955766603123
0,10.0,100.0,20.0,6.0,1812.0,0.07208935402048383,4.490047177236047,0.010281433098531712,0.016055366719968434,0.020135312976636722,0.023539955766603123
0,10.0,100.0,20.0,7.0,2173.0,0.05009001714215429,4.36576245656648,0.012793229535420681,0.011473372094905123,0.0266146980409249,0.023539955766603123
0,10.0,100.0,20.0,8.0,1787.0,0.026993952012532744,4.263562644050997,0.0070235850249676934,0.006331313567116868,0.006851741709626816,0.023539955766603123
0,10.0,100.0,20.0,9.0,2189.0,0.05540709884669032,4.970824570024916,0.012534932579563401,0.011146460323867876,0.021450051750651476,0.023539955766603123
0,10.0,100.0,20.0,10.0,2158.0,0.04485279901958555,4.271686218162496,0.006033552255023815,0.010500021941892394,0.020755460658263697,0.023539955766603123
0,10.0,100.0,40.0,1.0,1717.0,0.10938414434602642,5.2910413398338,0.018330893086670207,0.02067346242837376,0.06504292983439702,0.023539955766603123
0,10.0,100.0,40.0,2.0,1719.0,0.08119989514170724,5.393078520303709,0.018135942587653255,0.015056316134839903,0.05106451277578096,0.023539955766603123
0,10.0,100.0,40.0,3.0,1901.0,0.07674284979417943,5.507654960401062,0.018815288027823448,0.013933852128709075,0.05465813852507362,0.023539955766603123
0,10.0,100.0,40.0,4.0,1867.0,0.07344997396545869,5.065831304705396,0.012837331419478432,0.014499095912892855,0.04300550511609117,0.023539955766603123
0,10.0,100.0,40.0,5.0,1773.0,0.07810179565476719,5.411944798027238,0.024330983058053226,0.014431373299157975,0.05867247499297303,0.023539955766603123
0,10.0,100.0,40.0,6.0,2002.0,0.07251189070114328,5.197169930504636,0.014873523904971618,0.01395218776194653,0.04391256226656099,0.023539955766603123
0,10.0,100.0,40.0,7.0,1771.0,0.10179386853177994,5.050512296385513,0.014214160374214501,0.020155157053004403,0.07337430043594967,0.023539955766603123
0,10.0,100.0,40.0,8.0,2025.0,0.08726425003021468,4.860328455856247,0.01262118261159418,0.017954393581172342,0.07624975552119166,0.023539955766603123
0,10.0,100.0,40.0,9.0,1845.0,0.08357228295015988,5.431738558302696,0.0207788509928339,0.015385917796506476,0.04552590249809095,0.023539955766603123
0,10.0,100.0,40.0,10.0,2050.0,0.07759104246411913,5.346413017765256,0.02569392339444448,0.014512728853213695,0.06910662241124838,0.023539955766603123
0,10.0,200.0,20.0,1.0,1717.0,0.06601087146853347,4.188395809896175,0.007144882502812055,0.01576041865779868,0.020096749446446363,0.023539955766603123
0,10.0,200.0,20.0,2.0,1729.0,0.04774492642864565,4.180556568681633,0.013285449054525299,0.011420710530823492,0.015204685757552676,0.023539955766603123
0,10.0,200.0,20.0,3.0,1725.0,0.05581063513181272,4.2347837876611925,0.011150609691244826,0.013179099082797824,0.01793878936984658,0.023539955766603123
0,10.0,200.0,20.0,4.0,1720.0,0.041563017780595554,4.37672644497024,0.010871647659242128,0.009496370930004095,0.012523506316211724,0.023539955766603123
0,10.0,200.0,20.0,5.0,2061.0,0.03663665600614955,4.5773001085305705,0.015525512147538879,0.008003988188991796,0.012685599151186895,0.023539955766603123
0,10.0,200.0,20.0,6.0,2102.0,0.04814228300126097,4.449215300182315,0.011363960355212878,0.010820398599116625,0.014373122675194314,0.023539955766603123
0,10.0,200.0,20.0,7.0,1795.0,0.059460006793990404,4.583929314703103,0.011894096299047306,0.012971405689714824,0.015076567996864878,0.023539955766603123
0,10.0,200.0,20.0,8.0,1738.0,0.0378820408827221,4.468763639124358,0.01264781189182135,0.008477074184694402,0.009209594720202012,0.023539955766603123
0,10.0,200.0,20.0,9.0,2245.0,0.03869588286159296,4.615380715993565,0.012805443122470834,0.008384115036816155,0.01422401799758929,0.023539955766603123
0,10.0,200.0,20.0,10.0,1834.0,0.05884050218269138,4.47970807654693,0.012977196398974976,0.013134896555144972,0.018268220007263733,0.023539955766603123
0,10.0,200.0,40.0,1.0,1717.0,0.07723110084151483,4.990589677573964,0.016044015863376004,0.015475345766967276,0.042806855430550884,0.023539955766603123
0,10.0,200.0,40.0,2.0,1810.0,0.068006955228792,5.299710904557667,0.019719227432931113,0.012832200935773136,0.05912509649164267,0.023539955766603123
0,10.0,200.0,40.0,3.0,1795.0,0.08664659104305335,5.1654434196883825,0.016540946227117437,0.016774279379926014,0.06425064003934608,0.023539955766603123
0,10.0,200.0,40.0,4.0,1720.0,0.05085963882925729,5.280297687395818,0.01537837548943126,0.009631964302062047,0.04133640404140555,0.023539955766603123
0,10.0,200.0,40.0,5.0,2081.0,0.065830126928506,5.22063431842416,0.01535407163000729,0.012609603146534252,0.052255883358589834,0.023539955766603123
0,10.0,200.0,40.0,6.0,2202.0,0.11685425174945382,5.306526669548466,0.020269971765756758,0.02202085451111037,0.060327308802640964,0.023539955766603123
0,10.0,200.0,40.0,7.0,2197.0,0.08964597495766381,5.204179084225598,0.015744683159846236,0.01722576673608139,0.05547541264709552,0.023539955766603123
0,10.0,200.0,40.0,8.0,2095.0,0.09993744102996202,4.937357100797862,0.014822413734217185,0.02024108019527541,0.058734580915994206,0.023539955766603123
0,10.0,200.0,40.0,9.0,2469.0,0.08739348715889758,5.197771819766114,0.019309839148902375,0.016813644420972305,0.05136312074034779,0.023539955766603123
0,10.0,200.0,40.0,10.0,1969.0,0.08150790905243727,5.208794278444902,0.016770803592920564,0.01564813365537094,0.048293504666947075,0.023539955766603123
0,10.0,400.0,20.0,1.0,1717.0,0.05376127850174506,4.500092166760163,0.011005129037459281,0.01194670609167777,0.013699138359960885,0.023539955766603123
0,10.0,400.0,20.0,2.0,1791.0,0.047608032498234656,4.330042747958098,0.009216008857166141,0.010994818127531189,0.011501941641436798,0.023539955766603123
0,10.0,400.0,20.0,3.0,1785.0,0.05206048094929671,4.314533252346413,0.011387841462492857,0.012066306574641457,0.015630125972223397,0.023539955766603123
0,10.0,400.0,20.0,4.0,1891.0,0.051953180419525735,4.408350158349002,0.010946105435213958,0.01178517553128834,0.01542919387098007,0.023539955766603123
0,10.0,400.0,20.0,5.0,1949.0,0.04240396573451888,4.706324275958808,0.011710703290445702,0.009009996602046726,0.012847241930948576,0.023539955766603123
0,10.0,400.0,20.0,6.0,2052.0,0.04046950875801979,4.365165179777032,0.010309701861991425,0.009271014289563936,0.011601597602864675,0.023539955766603123
0,10.0,400.0,20.0,7.0,2029.0,0.04243024353236211,4.356906022563588,0.013927309805046563,0.009738618026788723,0.011886867711560882,0.023539955766603123
0,10.0,400.0,20.0,8.0,2172.0,0.060911693676502426,4.71288510033306,0.015911603188280884,0.012924502163695395,0.016971782095072732,0.023539955766603123
0,10.0,400.0,20.0,9.0,2213.0,0.043034540559411534,4.536192157098608,0.012338818201567205,0.009486930683054846,0.01283773137410453,0.023539955766603123
0,10.0,400.0,20.0,10.0,2131.0,0.047089676471739124,4.405729088792842,0.009531969253733674,0.010688282352976353,0.012064432695843336,0.023539955766603123
0,10.0,400.0,40.0,1.0,1717.0,0.09793840564811193,5.330691819762217,0.014301957739367861,0.018372550685640764,0.04705977872539815,0.023539955766603123
0,10.0,400.0,40.0,2.0,1755.0,0.0704040291236103,5.263976465049408,0.018522574798991828,0.01337468539060983,0.035464700506485695,0.023539955766603123
0,10.0,400.0,40.0,3.0,1873.0,0.06333994804079582,5.040501763695453,0.016302414826134655,0.012566198963961479,0.046702375709650405,0.023539955766603123
0,10.0,400.0,40.0,4.0,1798.0,0.07086307908727181,5.2925891915689025,0.018563806649639664,0.01338911381978347,0.048356332414965196,0.023539955766603123
0,10.0,400.0,40.0,5.0,1849.0,0.09174467092757814,5.456546250761836,0.018461643750128827,0.016813688863128187,0.04684426347023976,0.023539955766603123
0,10.0,400.0,40.0,6.0,2152.0,0.09999224272262419,5.039189076285232,0.0165620116951711,0.01984292337693668,0.05488900102629936,0.023539955766603123
0,10.0,400.0,40.0,7.0,2173.0,0.09529917052743746,5.2689377207160435,0.015441516329722446,0.01808697987693929,0.05190424014221469,0.023539955766603123
0,10.0,400.0,40.0,8.0,2207.0,0.08980652288935448,5.064736521799409,0.013921364372064787,0.017731726517818513,0.053904642568844606,0.023539955766603123
0,10.0,400.0,40.0,9.0,1997.0,0.08614931951929246,5.249072408748942,0.0173402201976979,0.016412293984686178,0.04764135556257094,0.023539955766603123
0,10.0,400.0,40.0,10.0,2536.0,0.07678014437415676,5.229529132295242,0.01546554335480135,0.014682037795716023,0.043024850064639096,0.023539955766603123
0,10.0,800.0,20.0,1.0,1717.0,0.0575292945707192,4.350290168910148,0.011305723766522368,0.013224243058970861,0.0135962649261843,0.023539955766603123
0,10.0,800.0,20.0,2.0,1741.0,0.04234826540547168,4.366716447238405,0.012167428157161835,0.00969796548897823,0.010788069428924449,0.023539955766603123
0,10.0,800.0,20.0,3.0,1735.0,0.05035290806386618,4.356494074810092,0.01090570038162414,0.011558126144372446,0.0124245587582963,0.023539955766603123
0,10.0,800.0,20.0,4.0,1864.0,0.04880447708756473,4.6183394608138215,0.011766163287088844,0.010567537856769983,0.011254165754104935,0.023539955766603123
0,10.0,800.0,20.0,5.0,1913.0,0.045623779439992775,4.425907319467124,0.012688927569125277,0.010308344966763977,0.012530348953147473,0.023539955766603123
0,10.0,800.0,20.0,6.0,1927.0,0.04686913793061548,4.422033890839412,0.01211155390734952,0.010599000163184763,0.012031491894450082,0.023539955766603123
0,10.0,800.0,20.0,7.0,1837.0,0.040352730916684704,4.461133211391498,0.011621690480337156,0.00904539923032203,0.010282842141834938,0.023539955766603123
0,10.0,800.0,20.0,8.0,2053.0,0.05373965545759877,4.309049767800287,0.010606592794903504,0.012471347130676597,0.014149573587481487,0.023539955766603123
0,10.0,800.0,20.0,9.0,2373.0,0.05185423310910407,4.340767492579059,0.011340843864929503,0.011945867452646024,0.015584925691406447,0.023539955766603123
0,10.0,800.0,20.0,10.0,1879.0,0.04363479574297208,4.407983524754327,0.009862835445910299,0.00989903784756183,0.011179879575669441,0.023539955766603123
0,10.0,800.0,40.0,1.0,1717.0,0.08697466045698524,5.230430088779603,0.016361504291364872,0.016628586747304885,0.04666144607104448,0.023539955766603123
0,10.0,800.0,40.0,2.0,1805.0,0.08661415906818498,5.310132541974897,0.017549207310457844,0.016311110576530397,0.0481025316727393,0.023539955766603123
0,10.0,800.0,40.0,3.0,1831.0,0.08646962933501538,5.349307342096058,0.018168915037138928,0.0161646403553125,0.04553391464847007,0.023539955766603123
0,10.0,800.0,40.0,4.0,1804.0,0.07996271187901752,5.374579111164569,0.018069703231217243,0.014877948621671907,0.04945788175493467,0.023539955766603123
0,10.0,800.0,40.0,5.0,1901.0,0.08813859448087316,5.255576090446847,0.017571169943553618,0.016770491562491927,0.04835377932834853,0.023539955766603123
0,10.0,800.0,40.0,6.0,2147.0,0.09672891766220466,5.198818073250245,0.016895082804837935,0.018605943947126963,0.04904915931308083,0.023539955766603123
0,10.0,800.0,40.0,7.0,2059.0,0.06717751476510432,5.17055051920122,0.017902325688981324,0.012992333121132009,0.04341246656628856,0.023539955766603123
0,10.0,800.0,40.0,8.0,2347.0,0.07448242999246839,5.1215123558110305,0.01646536181320471,0.01454305385165346,0.04157058766680814,0.023539955766603123
0,10.0,800.0,40.0,9.0,1749.0,0.0875589273321593,5.200459946478099,0.015174678392791793,0.01683676602325468,0.0487122921416526,0.023539955766603123
0,10.0,800.0,40.0,10.0,2041.0,0.09850239100033725,5.4162725311704225,0.019288461876903494,0.018186380104298686,0.0488337669317973,0.023539955766603123
0,20.0,100.0,20.0,1.0,1717.0,0.00013705849296015074,4.242375954855486,0.0,3.230701248984888e-05,0.0,0.0012469317753657165
0,20.0,100.0,20.0,2.0,1793.0,0.0,4.534496740721251,0.0,0.0,0.0,0.0012469317753657165
0,20.0,100.0,20.0,3.0,1871.0,0.0,4.706727334284283,0.0,0.0,0.0,0.0012469317753657165
0,20.0,100.0,20.0,4.0,1879.0,0.0015879898671806957,4.429918785986573,0.0,0.00035846929569094556,0.0,0.0012469317753657165
0,20.0,100.0,20.0,5.0,1849.0,0.00010914505165425192,4.735157332080266,0.0,2.304993139611307e-05,0.0,0.0012469317753657165
0,20.0,100.0,20.0,6.0,2202.0,0.0,4.7533989741026526,0.0,0.0,0.0,0.0012469317753657165
0,20.0,100.0,20.0,7.0,2299.0,0.0,4.385127159353708,0.0,0.0,0.0,0.0012469317753657165
0,20.0,100.0,20.0,8.0,1836.0,0.00029052189670014303,4.5667328375961596,0.00013947535219265914,6.361701177445452e-05,0.0,0.0012469317753657165
0,20.0,100.0,20.0,9.0,2509.0,0.0,4.465039134597225,0.0007164449372993827,0.0,0.0,0.0012469317753657165
0,20.0,100.0,20.0,10.0,2113.0,0.0,4.330265749862421,0.0,0.0,0.0,0.0012469317753657165
0,20.0,100.0,40.0,1.0,1717.0,0.004251924369084411,6.02031114688017,6.539407748021776e-05,0.0007062632254958836,0.0,0.0012469317753657165
0,20.0,100.0,40.0,2.0,1784.0,0.0037040674227946965,5.6900003275578594,0.0004625770762659802,0.0006509784199581017,0.0,0.0012469317753657165
0,20.0,100.0,40.0,3.0,1839.0,0.0005871615542389413,5.394588779607338,0.0,0.00010884269000420078,0.0,0.0012469317753657165
0,20.0,100.0,40.0,4.0,1873.0,0.0036329398933902975,5.149761476398145,0.001044782239048378,0.0007054578954851429,0.0,0.0012469317753657165
0,20.0,100.0,40.0,5.0,2081.0,0.00014642878960446172,5.414015397761591,0.0006972486514334864,2.7046245502922338e-05,0.0,0.0012469317753657165
0,20.0,100.0,40.0,6.0,2117.0,0.0001545090583487773,5.226744384816771,0.0001456720327523732,2.9561242519839386e-05,0.0,0.0012469317753657165
0,20.0,100.0,40.0,7.0,2287.0,6.670429678773082e-06,5.152195131324039,5.1020252187343277e-05,1.294677221795922e-06,0.0,0.0012469317753657165
0,20.0,100.0,40.0,8.0,2291.0,3.7674010832714085e-05,6.011534651519118,0.001129701320453024,6.266953950468179e-06,0.0,0.0012469317753657165
0,20.0,100.0,40.0,9.0,2029.0,0.0017801552518338193,5.260436810651995,0.0009282906244145956,0.0003384044549739932,0.0,0.0012469317753657165
0,20.0,100.0,40.0,10.0,1816.0,0.0035193038362961006,5.446497751754611,0.0005261920686872182,0.0006461590542587377,0.0,0.0012469317753657165
0,20.0,200.0,20.0,1.0,1717.0,0.0,4.559724043420996,0.00018921632054315804,0.0,0.0,0.0012469317753657165
0,20.0,200.0,20.0,2.0,1806.0,0.0017943032878474123,4.678715043770216,0.0004979505050740805,0.0003835034343962785,0.0,0.0012469317753657165
0,20.0,200.0,20.0,3.0,1879.0,0.0,4.390053883291848,0.0,0.0,0.0,0.0012469317753657165
0,20.0,200.0,20.0,4.0,2017.0,0.00033170804983139574,4.278518975050567,0.0,7.752870836046141e-05,0.0,0.0012469317753657165
