,rhos,K,N,nmeantimes,buffer_size_activation,buffer_size_activation_value,burnin_cycles_absorption,rep,seed,Pr(MC),EMC(T),time(MC),n(MC),n(RT),Pr(FV),integral,E(T),n(FV),n(PT),n(ET),Pr(K),ratio_mc_fv_time,ratio_mc_fv_events
53,"[0.4, 0.75, 0.35]",60,6400,1000,0.35,21,2,6,1363,,,,,,9.15426054325021e-09,4.067322536802079e-06,444.30923913358276,12371881,4484,4484,1.2493235499773401e-08,,
54,"[0.4, 0.75, 0.35]",60,6400,1000,0.35,21,2,7,1373,,,,,,1.8678339384241468e-11,8.102528327675536e-09,433.79275646482114,11932287,4509,4509,1.2493235499773401e-08,,
55,"[0.4, 0.75, 0.35]",60,6400,1000,0.35,21,2,8,1383,,,,,,8.228444391281002e-09,3.6576737265848165e-06,444.5158225120351,13195834,4457,4457,1.2493235499773401e-08,,
56,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,1,1313,,,,,,2.8771324412231097e-08,1.5258388049183388e-05,530.3331828095071,14121578,4038,4038,1.2493235499773401e-08,,
57,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,2,1323,,,,,,5.510172912122187e-08,2.997733128964566e-05,544.0361267737458,14089242,3985,3985,1.2493235499773401e-08,,
58,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,3,1333,,,,,,9.085277545316924e-08,4.978105866679118e-05,547.9310722042962,14927455,3976,3976,1.2493235499773401e-08,,
59,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,4,1343,,,,,,5.0814634572493826e-09,2.789081735201027e-06,548.8737169253932,13119740,3961,3961,1.2493235499773401e-08,,
60,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,5,1353,,,,,,6.968392908723184e-09,3.8029526759932654e-06,545.7431470651787,12814153,3987,3987,1.2493235499773401e-08,,
61,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,6,1363,,,,,,4.648045028002574e-08,2.534416242811769e-05,545.264993678621,13954510,3982,3982,1.2493235499773401e-08,,
62,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,7,1373,,,,,,5.3294172697527355e-09,2.802724729099269e-06,525.8970328719081,12866117,4057,4057,1.2493235499773401e-08,,
63,"[0.4, 0.75, 0.35]",60,6400,1000,0.4,24,2,8,1383,,,,,,8.889215997062718e-09,4.963253232947849e-06,558.3454417788776,14058182,3928,3928,1.2493235499773401e-08,,
