,rhos,K,nparticles,nmeantimes,multiplier,buffer_size_activation,buffer_size_activation_value,rep,seed,integral,E(T),PMC(K),PFV(K),Pr(K),maxtime(MC),maxtime(FV),ratio_maxtime_mc_fv
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,6.0,1318.0,0.0002607835782968862,53.56965040621461,0.0,4.8681217129360375e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,7.0,1319.0,0.0010891116435326695,53.16993050019864,0.0,2.0483601037029767e-05,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,8.0,1320.0,5.3819911679819265e-05,57.816462367116465,0.0,9.308752122895318e-07,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,9.0,1321.0,0.00026684112901526795,58.96369285323209,0.0,4.525515891270048e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,10.0,1322.0,0.00030245734239687676,51.81726337852171,0.0,5.836999537923216e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,11.0,1323.0,4.776735034724005e-05,59.226486922223216,0.0,8.065200694744664e-07,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.25,8.0,12.0,1324.0,9.328133206027768e-05,59.06300312597694,0.0,1.579353014971413e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,1.0,1313.0,0.005464214824884979,663.5900906856755,0.0,8.234322515634473e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,2.0,1314.0,0.0031216559040942392,774.1589782809074,0.0,4.0323189314760246e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,3.0,1315.0,0.004188855821191245,402.02786859271515,0.0,1.041931703852818e-05,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,4.0,1316.0,0.0018899495446286613,607.5145891336276,8.473708343848995e-05,3.1109533473490824e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,5.0,1317.0,0.0046996742592480606,748.0418886704443,0.0,6.282635144405046e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,6.0,1318.0,0.004167088530336216,623.8093269854928,0.0,6.6800676906729305e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,7.0,1319.0,0.005276817590862968,535.3317094920207,0.0,9.85709887402368e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,8.0,1320.0,0.0012178595597820054,637.9309445108586,0.0,1.9090774170170006e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,9.0,1321.0,0.003169852708901336,858.6663370987685,0.0,3.691600068556923e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,10.0,1322.0,0.006458259269115213,495.6229438821953,0.0,1.303058978369306e-05,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,11.0,1323.0,0.0019110326914136906,622.0387079776926,0.0,3.0722086373477315e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,30.0,600.0,50.0,1.0,0.5,15.0,12.0,1324.0,0.005659097369909905,888.0826611750176,0.0,6.372264224168482e-06,6.761908773481669e-06,42857.142857142855,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,1.0,1313.0,0.0,4.820540342058031,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,2.0,1314.0,0.0,4.68913212122467,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,3.0,1315.0,0.0,4.959401642717757,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,4.0,1316.0,0.0,4.70456677791599,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,5.0,1317.0,0.0,4.751691650976572,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,6.0,1318.0,0.0,4.782029814600912,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,7.0,1319.0,0.0,4.8281524703318235,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,8.0,1320.0,0.0,4.696731367936057,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,9.0,1321.0,0.0,4.673786544295476,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,10.0,1322.0,0.0,4.827837242797457,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,11.0,1323.0,0.0,4.782797661021627,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.025,1.0,12.0,1324.0,0.0,4.808453623858355,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,1.0,1313.0,0.00011434111104631867,110.75024364136978,0.0,1.0324231106576777e-06,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,2.0,1314.0,0.0,114.99962529265568,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,3.0,1315.0,0.0,110.7779209301541,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,4.0,1316.0,0.0,105.77873725688438,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,5.0,1317.0,1.3591996824327782e-05,104.32970229267553,0.0,1.3027926396452497e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,6.0,1318.0,0.0,112.23891675759984,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,7.0,1319.0,2.1172314587836334e-05,113.25139873127637,0.0,1.8694969620705644e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,8.0,1320.0,1.4485711437219503e-05,124.25098053044557,0.0,1.1658428267831679e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,9.0,1321.0,0.0,113.14212314890419,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,10.0,1322.0,1.3361452494298226e-05,90.67429352826225,0.0,1.473565657297743e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,11.0,1323.0,0.0,107.59847318122571,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.25,10.0,12.0,1324.0,0.0,118.8278096850846,0.0,0.0,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,1.0,1313.0,0.001632840375528343,8362.487886394503,0.0,1.9525772685242646e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,2.0,1314.0,0.0003087359179703861,2339.29086412694,0.0,1.3197842248044308e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,3.0,1315.0,0.000597801097387541,2366.859266408186,0.0,2.5257145867178266e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,4.0,1316.0,0.0012690948074702807,2400.256479005901,0.0,5.2873299939842e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,5.0,1317.0,0.0007415740250638766,600.9116525296816,0.0,1.2340816190567166e-06,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,6.0,1318.0,0.00026405852225339305,2940.600275393883,0.0,8.979748946599802e-08,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,7.0,1319.0,0.0008756885787506369,2729.770096433642,0.0,3.2079206226733023e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,8.0,1320.0,0.00034410621357009195,4087.327638939488,0.0,8.418855642788033e-08,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,9.0,1321.0,0.0006617262143642129,926.4077312687081,0.0,7.142926295077266e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,10.0,1322.0,0.0006024647338693257,1888.1125521337922,0.0,3.190830616471824e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,11.0,1323.0,0.0004583981010796306,2358.0279968105788,0.0,1.9439892219246365e-07,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
0,0.7,40.0,800.0,50.0,1.0,0.5,20.0,12.0,1324.0,0.00016112624831708723,6089.271684008337,0.0,2.646067652724996e-08,1.9100425795336106e-07,57142.857142857145,71.42857142857143,1.0
