,,,n,n,n,n,mean,mean,mean,mean,std,std,std,std,min,min,min,min,max,max,max,max,SE,SE,SE,SE
,,,E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,,,,,,,
20,0.1,100,2,2,2,2,7.2151672127726085,2.9464933451603778e-05,2.318164806924444e-05,0.00023951057653476344,0.3964810673248834,4.166970850167876e-05,3.278380109768556e-05,0.0,6.934812761455103,0.0,0.0,0.00023951057653476344,7.495521664090114,5.8929866903207556e-05,4.636329613848888e-05,0.00023951057653476344,0.28035445131750514,2.9464933451603778e-05,2.3181648069244435e-05,0.0
20,0.8,100,2,2,2,2,323.1292517514125,2.9464933450631763e-05,0.0007027146193687995,0.00023951057653476344,120.25625533659583,4.166970850030412e-05,0.0006937753592017453,0.0,238.09523812280463,0.0,0.0002121413582571127,0.00023951057653476344,408.16326538002033,5.892986690126353e-05,0.0011932878804804864,0.00023951057653476344,85.03401362860785,2.946493345063176e-05,0.0004905732611116869,0.0
