,,,n,n,n,mean,mean,mean,std,std,std,min,min,min,max,max,max,SE,SE,SE
,,,PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,
30.0,0.03333333333333333,400.0,2,2,2,0.0,8.977618776255583e-06,6.761908773481669e-06,0.0,1.2696270231195995e-05,0.0,0.0,0.0,6.761908773481669e-06,0.0,1.7955237552511167e-05,6.761908773481669e-06,0.0,8.977618776255583e-06,0.0
30.0,0.25,400.0,2,2,2,0.0,4.5687043073765676e-05,6.761908773481669e-06,0.0,5.113846061581859e-05,0.0,0.0,9.52669079287916e-06,6.761908773481669e-06,0.0,8.184739535465219e-05,6.761908773481669e-06,0.0,3.616035228088651e-05,0.0
30.0,0.5,400.0,2,2,2,0.0,7.2552660491160255e-06,6.761908773481669e-06,0.0,1.7549272436244216e-06,0.0,0.0,6.0143450946601805e-06,6.761908773481669e-06,0.0,8.49618700357187e-06,6.761908773481669e-06,0.0,1.2409209544558448e-06,0.0
