,,,n,n,n,n,mean,mean,mean,mean,std,std,std,std,min,min,min,min,max,max,max,max,SE,SE,SE,SE
,,,E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,,,,,,,
20,0.1,10,2,2,2,2,7.86216193232536,0.0,0.0,0.00023951057653476344,1.4010546996427322,0.0,0.0,0.0,6.871466653394703,0.0,0.0,0.00023951057653476344,8.852857211256017,0.0,0.0,0.00023951057653476344,0.9906952789306575,0.0,0.0,0.0
20,0.25,10,2,2,2,2,23.66424055922563,0.0,0.0,0.00023951057653476344,17.041337772294234,0.0,0.0,0.0,11.614195059945922,0.0,0.0,0.00023951057653476344,35.71428605850534,0.0,0.0,0.00023951057653476344,12.050045499279706,0.0,0.0,0.0
