,,,n,n,n,mean,mean,mean,std,std,std,min,min,min,max,max,max,SE,SE,SE
,,,PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,
30.0,0.03333333333333333,600.0,12,12,12,6.707256847374713e-06,6.404857392309543e-07,6.761908773481668e-06,2.3234619278134505e-05,1.4740959591397652e-06,0.0,0.0,0.0,6.761908773481669e-06,8.048708216849655e-05,5.010758293019049e-06,6.761908773481669e-06,6.707256847374713e-06,4.255348494103415e-07,0.0
30.0,0.25,600.0,12,12,12,6.740753640164238e-06,9.921316427088452e-06,6.761908773481668e-06,2.3350655572138633e-05,1.9061632920739337e-05,0.0,0.0,5.339251336797247e-07,6.761908773481669e-06,8.088904368197086e-05,6.801870797844366e-05,6.761908773481669e-06,6.7407536401642374e-06,5.502619448991344e-06,0.0
30.0,0.5,600.0,12,12,12,7.061423619874163e-06,6.3910378060727165e-06,6.761908773481668e-06,2.4461488966777975e-05,3.444754544742399e-06,0.0,0.0,1.9090774170170006e-06,6.761908773481669e-06,8.473708343848995e-05,1.303058978369306e-05,6.761908773481669e-06,7.061423619874163e-06,9.944149818496054e-07,0.0
40.0,0.025,800.0,12,12,12,0.0,0.0,1.9100425795336106e-07,0.0,0.0,0.0,0.0,0.0,1.9100425795336106e-07,0.0,0.0,1.9100425795336106e-07,0.0,0.0,0.0
40.0,0.25,800.0,12,12,12,0.0,1.3446607660311252e-07,1.9100425795336106e-07,0.0,2.9172725404796205e-07,0.0,0.0,0.0,1.9100425795336106e-07,0.0,1.0324231106576777e-06,1.9100425795336106e-07,0.0,8.421440432727062e-08,0.0
40.0,0.5,800.0,12,12,12,0.0,3.4096963537463506e-07,1.9100425795336106e-07,0.0,3.4315470461858606e-07,0.0,0.0,2.646067652724996e-08,1.9100425795336106e-07,0.0,1.2340816190567166e-06,1.9100425795336106e-07,0.0,9.90602305426136e-08,0.0
