,,,n,n,n,n,mean,mean,mean,mean,std,std,std,std,min,min,min,min,max,max,max,max,SE,SE,SE,SE
,,,E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K),E(T),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,,,,,,,
40,0.2,2000,8,8,8,8,58.720695598918894,0.0,2.0855301880197015e-07,1.9100425795336106e-07,1.161170100764834,0.0,4.750121731672709e-07,0.0,56.831913378633686,0.0,0.0,1.9100425795336106e-07,60.175713082229514,0.0,1.3661769915781023e-06,1.9100425795336106e-07,0.4105356261809404,0.0,1.6794216439636792e-07,0.0
40,0.4,2000,8,8,8,8,948.9622994201607,0.0,1.90557560339027e-07,1.9100425795336106e-07,252.01437102557776,0.0,1.3024224633678308e-07,0.0,690.1311249157578,0.0,1.18774997605836e-07,1.9100425795336106e-07,1428.5714285777142,0.0,4.93371119876707e-07,1.9100425795336106e-07,89.10053535432431,0.0,4.6047587790854043e-08,0.0
40,0.5,2000,8,8,8,8,5185.006050588408,0.0,1.334584556978037e-07,1.9100425795336106e-07,1063.8770404310942,0.0,5.834429342429436e-08,0.0,3968.253968267974,0.0,8.742048738789694e-08,1.9100425795336106e-07,7125.729352019882,0.0,2.6931245043156357e-07,1.9100425795336106e-07,376.13733481875073,0.0,2.0627822761928117e-08,0.0
40,0.6,2000,8,8,8,8,23702.237386841425,0.0,2.3095357020502225e-07,1.9100425795336106e-07,23177.851440698127,0.0,1.2696708435743773e-07,0.0,8099.085060717978,0.0,2.5878189881607637e-08,1.9100425795336106e-07,71428.571428711,0.0,3.485158318123884e-07,1.9100425795336106e-07,8194.607963526018,0.0,4.4889643168314316e-08,0.0
