,,,E(T),E(T),E(T),E(T),E(T),E(T),Pr(MC),Pr(MC),Pr(MC),Pr(MC),Pr(MC),Pr(MC),Pr(FV),Pr(FV),Pr(FV),Pr(FV),Pr(FV),Pr(FV),Pr(K),Pr(K),Pr(K),Pr(K),Pr(K),Pr(K)
,,,count,mean,std,min,max,SE,count,mean,std,min,max,SE,count,mean,std,min,max,SE,count,mean,std,min,max,SE
K,buffer_size_activation,N,,,,,,,,,,,,,,,,,,,,,,,,
10,0.1,100,8,6.3840123192562155,0.9389139795577374,4.9047162074123625,7.393013472255046,0.33195622094806176,0,,,,,,8,0.02256950431249917,0.006690451072848687,0.012479718958305264,0.03423852114242595,0.0023654316614040594,8,0.02353995576660312,0.0,0.023539955766603123,0.023539955766603123,0.0
10,0.3,100,8,4.032071336870004,0.7207106729832582,2.6831605992515493,4.9790035140591975,0.25480970206999104,0,,,,,,8,0.02295159499745493,0.012713937647289758,0.01063345120931986,0.043877369952519764,0.004495055762990764,8,0.02353995576660312,0.0,0.023539955766603123,0.023539955766603123,0.0
10,0.6,100,8,7.541558809150883,0.9027853225126176,5.935495029684344,8.817637817535003,0.31918281175217805,0,,,,,,8,0.022426697832313863,0.0027246469285144097,0.019966672947825198,0.02696124808699294,0.0009633081597458186,8,0.02353995576660312,0.0,0.023539955766603123,0.023539955766603123,0.0
