,rhos,K,nparticles,nmeantimes,multiplier,buffer_size_activation,buffer_size_activation_value,rep,seed,integral,E(T),PMC(K),PFV(K),Pr(K),maxtime(MC),maxtime(FV),ratio_maxtime_mc_fv
0,0.7,40.0,10.0,30.0,9.0,0.75,30.0,1.0,1314.0,0.0,6.509689906235858,0.0,0.0,1.9100425795336106e-07,3857.1428571428573,42.85714285714286,9.0
0,0.7,40.0,10.0,30.0,9.0,0.75,30.0,2.0,1315.0,0.0,3853.6702554351114,0.0,0.0,1.9100425795336106e-07,3857.1428571428573,42.85714285714286,9.0
