,E(T),E(T) (wrong),K,PFV1(K),PFV2(K),PMC(K),Pr(K),buffer_size_activation,buffer_size_activation_value,integral,nmeantimes,nparticles,rep,seed
1,4.429408203562473,4.138155139879162,5.0,0.064404810082173,0.22875840946712445,0.06193764440044012,0.05714392571663656,1.0,1.0,0.28527519412686014,50.0,200.0,1.0,1313.0
2,4.394943890652091,4.242555314742817,5.0,0.08101888183022547,0.29209586950012933,0.061995357673546976,0.05714392571663656,1.0,1.0,0.35607343972721317,50.0,200.0,2.0,1314.0
3,4.176741584092935,4.298331488720825,5.0,0.06330731239534979,0.2975048391053758,0.06061444659439219,0.05714392571663656,1.0,1.0,0.2644182842588195,50.0,200.0,3.0,1315.0
4,4.247303094910293,3.989279758930666,5.0,0.10625529930634871,0.4241253320271617,0.05313118191738397,0.05714392571663656,1.0,1.0,0.45129846159447434,50.0,200.0,4.0,1316.0
5,12.741195098499595,4.138155139879162,5.0,0.044101651813711916,0.10177565336202524,0.06193764440044012,0.05714392571663656,0.6,3.0,0.561907749924602,50.0,200.0,1.0,1313.0
6,10.562244226565472,4.242555314742817,5.0,0.04338367738422654,0.157620316411997,0.061995357673546976,0.05714392571663656,0.6,3.0,0.4582289959787258,50.0,200.0,2.0,1314.0
7,12.224098153334792,4.298331488720825,5.0,0.03420401314259938,0.0989217293369877,0.06061444659439219,0.05714392571663656,0.6,3.0,0.41811321389308803,50.0,200.0,3.0,1315.0
8,11.116186728238178,3.989279758930666,5.0,0.0462184392608257,0.09887524198033577,0.05313118191738397,0.05714392571663656,0.6,3.0,0.513772801111073,50.0,200.0,4.0,1316.0
9,5.00036279013344,4.866334811968319,20.0,0.0005473597880993285,0.0,0.0003650458448447937,0.00023951057653476344,1.0,1.0,0.002736997517227207,50.0,800.0,1.0,1313.0
10,4.7777288650976315,4.678414518909474,20.0,0.00019415309751697995,0.0,0.0002750607224614255,0.00023951057653476344,1.0,1.0,0.0009276108582549903,50.0,800.0,2.0,1314.0
11,4.7508045758765896,4.9538175524554875,20.0,0.000263759475275898,0.0,0.0002730051643528639,0.00023951057653476344,1.0,1.0,0.0012530697220715444,50.0,800.0,3.0,1315.0
12,5.292314827303893,4.684082773379459,20.0,0.00014660133994113316,0.0,0.0005528789396176087,0.00023951057653476344,1.0,1.0,0.0007758604450730775,50.0,800.0,4.0,1316.0
13,740.867703446152,4.866334811968319,20.0,0.00010769655521553504,0.0009373512843725044,0.0003650458448447937,0.00023951057653476344,0.6,12.0,0.07978889953159514,50.0,800.0,1.0,1313.0
14,740.6080291314397,4.678414518909474,20.0,5.6473315789910503e-05,0.0006631348431955042,0.0002750607224614255,0.00023951057653476344,0.6,12.0,0.04182459110568303,50.0,800.0,2.0,1314.0
15,732.4913066057459,4.9538175524554875,20.0,0.00011205442777462697,0.0006700594267861102,0.0002730051643528639,0.00023951057653476344,0.6,12.0,0.08207889421159568,50.0,800.0,3.0,1315.0
16,738.6576254629009,4.684082773379459,20.0,6.280085335820023e-05,0.0008262927379033701,0.0005528789396176087,0.00023951057653476344,0.6,12.0,0.04638832921861203,50.0,800.0,4.0,1316.0
