,,,n,n,n,mean,mean,mean,std,std,std,min,min,min,max,max,max,SE,SE,SE
,,,PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K),PMC(K),PFV(K),Pr(K)
K,buffer_size_activation,nparticles,,,,,,,,,,,,,,,,,,
20.0,0.05,600.0,12,12,12,0.00027676345322820683,0.00024011373582808878,0.00023951057653476347,0.00022350238904125086,0.0003229620829920144,0.0,4.109085409518039e-05,3.3837000130500585e-05,0.00023951057653476344,0.0007233421652369474,0.0012267905197753549,0.00023951057653476344,6.451958223874533e-05,9.323112277674088e-05,0.0
20.0,0.25,600.0,12,12,12,0.00027677801622747416,0.00020108708055031066,0.00023951057653476347,0.00022347184763289735,8.648019727292842e-05,0.0,4.1120992611149646e-05,6.080374185895464e-05,0.00023951057653476344,0.000723397426139346,0.00032415600138552085,0.00023951057653476344,6.451076569357817e-05,2.4964682587548584e-05,0.0
20.0,0.5,600.0,12,12,12,0.00027781015106446744,0.00028143923846456984,0.00023951057653476347,0.00022430993356266607,0.00010337601781323339,0.0,4.1293255624829896e-05,0.00014172826136176473,0.00023951057653476344,0.0007269909497586495,0.0004764088557745487,0.00023951057653476344,6.475270026215617e-05,2.9842085856110924e-05,0.0
