episode,rmse_mean,rmse_se
1,0.5088678181064369,0.0125525223791271
2,0.4638249143831298,0.010442085943306131
3,0.4395866977690844,0.013800438123398569
4,0.42642172842267245,0.015304323418145326
5,0.41885260352250786,0.016038143197641876
6,0.388468673944433,0.006053239403607838
7,0.3830597739521003,0.005566906665187347
8,0.38039549896367114,0.005812868631931749
9,0.37217920778661073,0.006789807090706911
10,0.37008236721898535,0.006843811943190278
11,0.3646877175166455,0.007410319111233803
12,0.3615159069581219,0.007566514274692909
13,0.35693103774724366,0.0076188011610420076
14,0.354337139450706,0.007515130100124611
15,0.35231605881791245,0.00773925032742291
16,0.3494739774177318,0.00801876991266592
17,0.34766113548534544,0.008200163404720401
18,0.34463045960067573,0.007886151129758826
19,0.3429304334200007,0.007928636198585193
20,0.3419883282637324,0.0073024517894471315
21,0.3399663782879357,0.0068239619917795065
22,0.3374260845639201,0.006309636124472786
23,0.33676935218814014,0.006255717668002857
24,0.33657193245417283,0.006513590005916999
25,0.3353599451866893,0.00666799250454201
26,0.33411255878481017,0.006557383815867767
27,0.33304925514528044,0.006464701183783322
28,0.3317767120948244,0.006184772436849497
29,0.3310782330473871,0.0060765447842204764
30,0.32976035876529763,0.006190919745502541
31,0.3287248318718257,0.0063485285718987055
32,0.32739047517607706,0.006145559826337606
33,0.3265551450734613,0.006082405816958539
34,0.3256352609619412,0.006297406096161867
35,0.3248155429422436,0.006406798789023469
36,0.3237870238019792,0.006270066434791293
37,0.32286167534488763,0.006206118336927939
38,0.3219037358190051,0.006132155593999942
39,0.32103996561944537,0.006213962157403944
40,0.3202659497583719,0.006192386329742185
41,0.31947281589276755,0.006090704986667991
42,0.3188354880862326,0.006115586112056213
43,0.31779951955783553,0.0059979741455112095
44,0.31749120010070137,0.005934591154192688
45,0.31685099059895067,0.006085558852064268
46,0.3158863451183348,0.006117804582035966
47,0.3152500803442991,0.006187209936185
48,0.31444605636811274,0.006365550806918338
49,0.3137636163490845,0.006245762606686611
50,0.31300248805076825,0.0063592684930835084
51,0.3124193875686173,0.006401509418298373
52,0.31177779028773844,0.006368959271313985
53,0.31121647195351804,0.006350950084372854
54,0.31068163242672264,0.00629621982393982
55,0.3099964221036406,0.00637280991222286
56,0.30932680270618895,0.006292162814551411
57,0.30889114993246963,0.006288780161161583
58,0.3085396757086851,0.006272835607957715
59,0.3079493829398864,0.0063101522219535374
60,0.3072019484777657,0.006331150805823401
61,0.30677069820901137,0.006382021820094952
62,0.306357242564112,0.006342344141927192
63,0.30581763718150523,0.0064109779048251644
64,0.3052961131447677,0.006329841635433929
65,0.3046412596322017,0.006371941913377908
66,0.3041239245794009,0.006323366037369466
67,0.3035678761662526,0.006231604641735166
68,0.30327739091868866,0.006088955122693296
69,0.3028435394323925,0.006084251752999989
70,0.3025331689431029,0.006079330200198
71,0.30206294604930906,0.006023756426232551
72,0.3016702427557603,0.005881104569755344
73,0.3013100187059649,0.005928931716704698
74,0.3011106919291806,0.006073191569346368
75,0.30062418334719826,0.006130521829846691
76,0.3002220003684367,0.006135033516099505
77,0.29974409187857337,0.006144752154198654
78,0.2992524229209697,0.006152201169180896
79,0.29880775930711495,0.00614972186842227
80,0.29834650439611926,0.006122776823619877
81,0.29792856947919105,0.006105710011893312
82,0.2977816998334341,0.006115217208148975
83,0.29744713645855536,0.006134867212031707
84,0.29699395024107933,0.006108347120485474
85,0.2965315653903446,0.006090025745338815
86,0.29623603797148035,0.006021001343006764
87,0.2958709940313497,0.0060121890916582646
88,0.2955560458390049,0.0059409195995434715
89,0.2953754955716535,0.005989154378297216
90,0.29509514763632255,0.0059737625256722346
91,0.2946568314573531,0.0059919379315136806
92,0.2943297822313198,0.005999814198085401
93,0.2940853116174016,0.006009756760867766
94,0.29366868660283724,0.006051341532317792
95,0.2933007081059202,0.0060785465816107
96,0.2931810909674667,0.006044100090273999
97,0.29278516357400386,0.005982587876197635
98,0.2924499084186139,0.005931583592603495
99,0.2920691283072666,0.005948019364928336
100,0.29175579943772256,0.005982516834630179
101,0.2913803088856187,0.005999362404220282
102,0.2910891383595312,0.0059745045852061815
103,0.2907437756701074,0.005971278538044305
104,0.29040839870380397,0.005951745225442666
105,0.2900638321885946,0.005951464486937356
106,0.28981366254258517,0.005973096043451882
107,0.2894929879167905,0.006000322016975338
108,0.2893120956123775,0.006025184354401907
109,0.2891283104145487,0.006059233504835819
110,0.2888375224051258,0.006050348791002467
111,0.2884764095849338,0.006027853945737627
112,0.28817768118267917,0.0060723586576225935
113,0.28798253216727543,0.006028870367730157
114,0.2877212790642177,0.006031483566185418
115,0.28746130911023354,0.006023625240003987
116,0.28718483425348995,0.006010606660149196
117,0.2869401310579989,0.006064293173267123
118,0.2866975513039803,0.006061403022070166
119,0.28644706377569124,0.00608727088978894
120,0.28614801059242495,0.006082818899119571
121,0.2858866601083424,0.006089882032577485
122,0.2857603863195858,0.006085059595906976
123,0.28554375880125527,0.006100702638106675
124,0.28531594179997966,0.006092020821952336
125,0.2850682509817343,0.00611510297709694
126,0.28494829025727386,0.006165170518080188
127,0.2847809020669195,0.006177541635046438
128,0.2844914298594884,0.006168584743131908
129,0.284231876645617,0.0061477799177720935
130,0.28411800225262446,0.0061372846626066985
131,0.28388445652235966,0.006177680657863424
132,0.28363761295155715,0.006192756257304265
133,0.2834222620232608,0.006197417041437917
134,0.2831124061710744,0.006213428413864559
135,0.28291062263532163,0.006194682178331287
136,0.28274558776456044,0.006193417036870342
137,0.2825166655957077,0.006205895368706371
138,0.28241702989763523,0.006197687155610231
139,0.2822489052419603,0.006213942040490507
140,0.28206125466931253,0.00623475799217265
141,0.28187550186664845,0.006246762315124313
142,0.2816466079133706,0.006238653521143187
143,0.2814356068493852,0.00624437712698351
144,0.2812404687946489,0.006244795679027403
145,0.2810136345623751,0.006239354472869761
146,0.2808121397133176,0.006256867435880151
147,0.2805165934469997,0.006268562499587784
148,0.2803593554742204,0.006314173012917634
149,0.28019242164865776,0.006306360701174181
150,0.2801086513383094,0.006291345393542348
151,0.2799116752907297,0.006300091085649392
152,0.27976007031893124,0.006293743070991051
153,0.2794979040621527,0.0063002298379281904
154,0.27932937050332024,0.006294273349899593
155,0.2791205702771596,0.006291102567665113
156,0.27897005345432085,0.006301105007686865
157,0.27873466728375773,0.006286362586618906
158,0.2785214035712055,0.00629140964088207
159,0.2783387877307515,0.006298524548906063
160,0.27821248548608424,0.006324849241468171
161,0.2780382100104181,0.006327964595168025
162,0.277864912363836,0.006336986955596957
163,0.27771827468746196,0.006328111888940303
164,0.2775314345808245,0.006336320323971644
165,0.2773794506802479,0.006345889925693244
166,0.277247399234375,0.006356695848241389
167,0.2770900360870816,0.006340753913913994
168,0.27696080518592014,0.0063472534049819895
169,0.2768199197935391,0.006330005225135645
170,0.27665503753468335,0.006339863707457232
171,0.2764663449279642,0.006337038980749034
172,0.2763452815173958,0.00632747666699997
173,0.2761432479147985,0.006305159465165802
174,0.27588884535362485,0.006320210960716838
175,0.27575310792034735,0.006294765673449661
176,0.2755938409305408,0.0063040829425527155
177,0.27537544674615255,0.006314462693339915
178,0.27524637758470283,0.006323971338406523
179,0.27513506000673005,0.006342823562700289
180,0.2749856063490793,0.006325934924073051
181,0.27483546675021053,0.006361512277315036
182,0.27464983604481985,0.00637341833698363
183,0.2744309643290084,0.006376480537364324
184,0.27436679829219923,0.006365214232853583
185,0.2742632199209136,0.006367413565719699
186,0.27405608939442677,0.006380886558852131
187,0.27392869277757914,0.006374075262158577
188,0.27382717573552584,0.0063572740544863724
189,0.2737059836052457,0.0063487115123243
190,0.2735451157241052,0.006349979469356627
191,0.2734072395376101,0.006335216346797854
192,0.2732546127676455,0.006337984500116859
193,0.2731507115276887,0.006314922447400122
194,0.27302142519970524,0.006331188179194684
195,0.27283370608104995,0.006326451747420734
196,0.27263533304731524,0.006332161913823474
197,0.2724847829524787,0.006347828855427921
198,0.27234409630571454,0.006362030828426984
199,0.2722415695308405,0.0063687693289834505
200,0.2721023621302279,0.006349422438303869
201,0.27199614297177777,0.006358191233068433
202,0.2718827820528854,0.006368474857303513
203,0.2717618902209257,0.0063666113505164365
204,0.2716477272128309,0.0063515039552109465
205,0.27153423825125517,0.006354321513006455
206,0.27136817959664006,0.0063526994374669245
207,0.271223918630141,0.006346691730194007
208,0.27113614461167546,0.006342268210791356
209,0.2710066179299905,0.006340305186867595
210,0.2708812656779959,0.006355236384983367
211,0.27078554346719697,0.00635804780998815
